"","X","Basin","Site","Loct","Date","Time","UOM","Year","Month","Day","Lat","Long","Huc8","pollute","huc08","huc06","huc04","huc02"
"496278",5603811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC709","","2011-09-12",1852,0.691,2011,9,12,39.57194,-97.46929,10250017,"TKN",10250017,102500,1025,10
"496279",5603911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC709","","2011-12-12",1518,0.785,2011,12,12,39.57194,-97.46929,10250017,"TKN",10250017,102500,1025,10
"496280",5604210,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC709","","2015-07-20",1839,5.3,2015,7,20,39.57194,-97.46929,10250017,"TKN",10250017,102500,1025,10
"496281",5604411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC709","","2019-02-12",1344,0.55,2019,2,12,39.57194,-97.46929,10250017,"TKN",10250017,102500,1025,10
"496282",5604511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC709","","2019-05-21",1454,0.74,2019,5,21,39.57194,-97.46929,10250017,"TKN",10250017,102500,1025,10
"496283",5604610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC709","","2019-08-19",1858,0.86,2019,8,19,39.57194,-97.46929,10250017,"TKN",10250017,102500,1025,10
"496284",5604711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC709","","2019-11-05",1439,0.64,2019,11,5,39.57194,-97.46929,10250017,"TKN",10250017,102500,1025,10
"496285",5605911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2003-02-17",1707,0.461,2003,2,17,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496286",5606012,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2003-04-14",1602,0.847,2003,4,14,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496287",5606113,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2003-04-14",1607,0.817,2003,4,14,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496288",5606212,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2003-06-16",1513,1.425,2003,6,16,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496289",5606510,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2007-02-19",1622,5.315,2007,2,19,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496290",5606611,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2007-04-16",1533,0.941,2007,4,16,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496291",5606710,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2007-06-18",1510,1.208,2007,6,18,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496292",5606811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2007-08-20",1614,0.905,2007,8,20,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496293",5606910,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2007-10-15",1459,3.347,2007,10,15,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496294",5607011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2007-12-17",1548,1.106,2007,12,17,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496295",5607113,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2011-03-07",1612,0.606,2011,3,7,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496296",5607212,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2011-06-06",1704,1.06,2011,6,6,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496297",5607311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2011-09-12",1823,0.426,2011,9,12,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496298",5607411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2011-12-12",1446,0.486,2011,12,12,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496299",5607611,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2015-04-14",911,0.84,2015,4,14,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496300",5607710,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2015-07-20",1808,3.6,2015,7,20,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496301",5607811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2015-10-19",1626,0.61,2015,10,19,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496302",5607911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2019-02-12",1431,0.55,2019,2,12,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496303",5608011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2019-05-21",1524,0.76,2019,5,21,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496304",5608113,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2019-08-19",1827,0.61,2019,8,19,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496305",5608212,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2019-11-05",1354,0.49,2019,11,5,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496306",5608310,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2023-03-06",1625,0.38,2023,3,6,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496307",5608410,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2023-06-05",1755,2.3,2023,6,5,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496308",5608510,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC710","","2023-12-04",802,0.32,2023,12,4,39.49184,-97.27524,10250017,"TKN",10250017,102500,1025,10
"496309",5609114,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","CTY RD BR 2 M S & 4 M W OF THE JCTN OF HWYS 24 & K15 IN CLAY CNTR","2000-01-19",1155,0.37,2000,1,19,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496310",5609213,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","CTY RD BR 2 M S & 4 M W OF THE JCTN OF HWYS 24 & K15 IN CLAY CNTR","2000-03-21",1115,0.56,2000,3,21,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496311",5609312,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","CTY RD BR 2 M S & 4 M W OF THE JCTN OF HWYS 24 & K15 IN CLAY CNTR","2000-03-21",1120,0.55,2000,3,21,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496312",5609411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","CTY RD BR 2 M S & 4 M W OF THE JCTN OF HWYS 24 & K15 IN CLAY CNTR","2000-05-16",1055,0.383,2000,5,16,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496313",5609512,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","CTY RD BR 2 M S & 4 M W OF THE JCTN OF HWYS 24 & K15 IN CLAY CNTR","2000-07-18",1200,0.36,2000,7,18,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496314",5609611,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","CTY RD BR 2 M S & 4 M W OF THE JCTN OF HWYS 24 & K15 IN CLAY CNTR","2000-09-19",1125,0.5,2000,9,19,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496315",5609711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","CTY RD BR 2 M S & 4 M W OF THE JCTN OF HWYS 24 & K15 IN CLAY CNTR","2000-11-14",1155,1.33,2000,11,14,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496316",5609811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2004-03-15",1550,0.994,2004,3,15,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496317",5609910,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2004-05-17",1701,1.395,2004,5,17,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496318",5610011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2004-07-19",1508,0.46,2004,7,19,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496319",5610113,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2004-07-19",1513,0.499,2004,7,19,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496320",5610311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2004-11-15",1510,0.05,2004,11,15,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496321",5610411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2008-01-28",1516,0.402,2008,1,28,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496322",5610510,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2008-03-17",1416,0.508,2008,3,17,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496323",5610611,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2008-05-19",1329,0.699,2008,5,19,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496324",5610710,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2008-07-21",1409,0.483,2008,7,21,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496325",5610811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2008-09-15",1520,1.375,2008,9,15,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496326",5610910,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2008-11-17",1405,0.596,2008,11,17,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496327",5611011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2012-01-09",1042,0.328,2012,1,9,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496328",5611114,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2012-04-23",1056,0.496,2012,4,23,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496329",5611212,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2012-07-09",1057,0.409,2012,7,9,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496330",5611311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2012-10-08",1125,0.241,2012,10,8,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496331",5611410,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2016-02-22",1052,0.42,2016,2,22,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496332",5611511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2016-05-18",855,1.8,2016,5,18,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496333",5611611,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2016-08-17",917,0.43,2016,8,17,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496334",5611710,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2016-11-16",828,0.45,2016,11,16,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496335",561189,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2020-03-02",1506,0.46,2020,3,2,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496336",5611910,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2020-09-14",1132,0.78,2020,9,14,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496337",561209,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2020-12-07",1253,0.5,2020,12,7,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496338",5612114,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2024-01-22",843,0.1,2024,1,22,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496339",5612211,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2024-04-08",806,0.23,2024,4,8,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496340",5612310,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2024-07-08",735,0.1,2024,7,8,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496341",5612410,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2024-10-07",901,0.2,2024,10,7,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496342",5612510,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC711","","2024-10-07",906,0.25,2024,10,7,39.35062,-97.20126,10250017,"TKN",10250017,102500,1025,10
"496343",5613212,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","ON CO ROAD BR 60MOLES WEST AND 1 MILE NORTH OF NARKA","2001-02-12",1615,0.652,2001,2,12,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496344",5613311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","ON CO ROAD BR 60MOLES WEST AND 1 MILE NORTH OF NARKA","2001-04-16",1510,0.783,2001,4,16,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496345",5613412,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","ON CO ROAD BR 60MOLES WEST AND 1 MILE NORTH OF NARKA","2001-06-18",1535,1.348,2001,6,18,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496346",5613511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","ON CO ROAD BR 60MOLES WEST AND 1 MILE NORTH OF NARKA","2001-08-20",1410,1.075,2001,8,20,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496347",5613612,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","ON CO ROAD BR 60MOLES WEST AND 1 MILE NORTH OF NARKA","2001-10-15",1430,3.23,2001,10,15,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496348",5613711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","ON CO ROAD BR 60MOLES WEST AND 1 MILE NORTH OF NARKA","2001-12-17",1355,1.007,2001,12,17,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496349",5613810,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2005-02-15",1314,0.967,2005,2,15,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496350",5613911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2005-04-19",1436,12.336,2005,4,19,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496351",5614011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2005-04-19",1441,13.118,2005,4,19,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496352",5614113,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2005-06-14",1244,2.563,2005,6,14,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496353",5614212,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2005-08-16",1253,1.304,2005,8,16,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496354",5614310,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2005-10-18",1341,0.489,2005,10,18,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496355",5614411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2005-12-20",1358,0.676,2005,12,20,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496356",5614511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2009-02-17",1238,0.42,2009,2,17,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496357",5614610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2009-04-21",1256,0.947,2009,4,21,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496358",5614711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2009-06-09",1229,6.032,2009,6,9,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496359",5614911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2009-10-12",1504,0.703,2009,10,12,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496360",5615010,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2009-12-15",1414,1.447,2009,12,15,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496361",5615114,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2013-02-12",1157,0.415,2013,2,12,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496362",5615212,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2013-05-13",1604,0.583,2013,5,13,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496363",5615311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2013-08-13",946,1.907,2013,8,13,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496364",5615411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2013-11-05",1013,1.249,2013,11,5,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496365",5615511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2017-03-14",1300,0.56,2017,3,14,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496366",5615610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2017-06-13",1208,0.84,2017,6,13,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496367",5615711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2017-09-12",1222,0.47,2017,9,12,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496368",5615811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2017-12-05",1156,0.24,2017,12,5,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496369",561599,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2021-01-04",945,0.41,2021,1,4,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496370",5616010,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2021-04-05",904,1.2,2021,4,5,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496371",5616114,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2021-07-13",933,0.68,2021,7,13,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496372",5616211,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC712","","2021-10-04",1355,0.53,2021,10,4,39.9718,-97.53965,10270207,"TKN",10270207,102702,1027,10
"496451",5631211,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2005-02-14",1133,4.969,2005,2,14,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496452",5631310,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2005-04-18",1218,1.756,2005,4,18,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496453",5631411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2005-06-13",1058,2.11,2005,6,13,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496454",5631511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2005-06-13",1103,2.532,2005,6,13,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496455",5631610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2005-08-15",1140,3.17,2005,8,15,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496456",5631711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2005-10-17",1332,0.2,2005,10,17,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496457",5631810,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2005-12-19",1056,0.301,2005,12,19,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496458",5631911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2009-02-16",1040,0.501,2009,2,16,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496459",5632011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2009-02-16",1045,0.359,2009,2,16,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496460",5632110,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2009-04-20",1312,0.935,2009,4,20,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496461",5632211,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2009-06-08",1150,1.929,2009,6,8,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496462",5632411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2009-10-12",1144,0.582,2009,10,12,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496463",5632510,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2009-12-14",1124,0.568,2009,12,14,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496464",5632610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2013-02-12",1520,0.508,2013,2,12,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496465",5632711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2013-05-14",1130,0.988,2013,5,14,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496466",5632811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2013-08-13",1310,1.086,2013,8,13,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496467",5632911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2013-11-05",1239,1.741,2013,11,5,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496468",5633010,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2017-03-13",1215,0.53,2017,3,13,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496469",5633111,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2017-06-12",1135,0.74,2017,6,12,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496470",5633211,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2017-09-11",1129,0.59,2017,9,11,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496471",5633311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2017-12-04",1104,0.44,2017,12,4,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496472",5633410,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2021-01-04",1306,0.34,2021,1,4,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496473",5633510,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2021-04-05",1425,0.78,2021,4,5,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"496474",5633610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC717","","2021-10-04",1057,0.71,2021,10,4,39.897544,-96.667003,10270205,"TKN",10270205,102702,1027,10
"497300",5740811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2001-04-16",1225,0.5,2001,4,16,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497301",5740912,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2001-06-18",1250,0.464,2001,6,18,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497302",5741011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2001-08-20",1125,0.516,2001,8,20,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497303",5741114,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2001-10-15",1140,0.609,2001,10,15,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497304",5741213,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2001-12-17",1150,0.542,2001,12,17,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497305",5741311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","2.5 MILES NORTH OF OKETO ON COUNTY RD BRIDGE","2002-01-22",1200,0.274,2002,1,22,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497306",5741412,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","2.5 MILES NORTH OF OKETO ON COUNTY RD BRIDGE","2002-03-18",1155,0.337,2002,3,18,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497307",5741511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","2.5 MILES NORTH OF OKETO ON COUNTY RD BRIDGE","2002-05-20",1200,1.06,2002,5,20,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497308",5741612,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2002-07-22",1305,0.645,2002,7,22,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497309",5741711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2002-09-16",1230,0.528,2002,9,16,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497310",5741812,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2002-11-18",1304,0.374,2002,11,18,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497311",5741912,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2003-02-17",1240,0.609,2003,2,17,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497312",5742011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2003-04-14",1236,1.385,2003,4,14,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497313",5742114,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2003-06-16",1147,2.087,2003,6,16,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497314",5742311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2003-10-20",1224,0.47,2003,10,20,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497315",5742410,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2004-03-15",1239,0.879,2004,3,15,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497316",5742511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2004-05-17",1350,0.585,2004,5,17,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497317",5742610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2004-07-19",1158,0.695,2004,7,19,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497318",5742810,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2004-11-15",1202,0.387,2004,11,15,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497319",5742911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2005-02-14",1154,0.552,2005,2,14,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497320",5743010,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2005-04-18",1230,1.111,2005,4,18,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
"497321",5743114,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC731","","2005-06-13",1131,3.308,2005,6,13,39.985536,-96.59185,10270205,"TKN",10270205,102702,1027,10
