site,year,month,day,fin,blue,ship,wind
N,2010,7,27,72.55,73.34,70.87,56.65
N,2010,7,28,77.10,77.75,75.49,57.84
N,2010,7,29,75.74,76.42,73.12,58.96
N,2010,7,30,74.88,72.67,69.02,54.84
N,2010,7,31,74.69,75.16,74.59,52.91
N,2010,8,1,72.47,72.89,71.69,49.42
N,2010,8,2,73.16,75.15,71.34,51.42
N,2010,8,3,72.96,73.81,70.25,58.80
N,2010,8,4,77.15,78.57,74.52,59.13
N,2010,8,5,78.07,77.77,74.65,59.46
N,2010,8,6,76.29,78.58,77.13,59.15
N,2010,8,7,76.32,77.33,73.59,53.33
N,2010,8,8,76.82,75.01,72.26,49.16
N,2010,8,9,76.88,77.85,77.12,48.68
N,2010,8,10,75.54,79.17,74.86,52.82
N,2010,8,11,77.74,78.02,73.98,57.17
N,2010,8,12,76.51,78.02,75.38,60.52
N,2010,8,13,77.45,78.77,74.77,61.50
N,2010,8,14,74.78,76.55,73.62,61.31
N,2010,8,15,77.95,81.05,77.53,62.20
N,2010,8,16,75.33,74.70,73.80,60.28
N,2010,8,17,76.38,76.71,72.30,47.40
N,2010,8,18,78.54,76.77,71.55,51.70
N,2010,8,19,77.75,77.89,73.52,59.57
N,2010,8,20,80.53,80.69,75.40,60.74
N,2010,8,21,76.69,75.62,70.77,60.82
N,2010,8,22,76.48,76.51,72.30,61.22
N,2010,8,23,75.47,74.19,70.84,57.54
N,2010,8,24,73.77,71.21,66.62,56.89
N,2010,8,25,78.32,75.27,71.62,59.26
N,2010,8,26,76.71,78.61,76.96,61.09
N,2010,8,27,74.37,74.92,70.59,59.43
N,2010,8,28,78.57,74.53,72.72,60.18
N,2010,8,29,80.72,78.12,76.54,62.42
N,2010,8,30,NaN,NaN,NaN,NaN
N,2010,8,31,NaN,NaN,NaN,NaN
N,2010,9,1,NaN,NaN,NaN,NaN
N,2010,9,2,79.49,78.16,75.73,54.73
N,2010,9,3,79.91,77.89,74.59,59.01
N,2010,9,4,76.97,77.13,73.53,60.49
N,2010,9,5,78.92,76.82,75.50,59.54
N,2010,9,6,80.25,76.13,72.27,52.74
N,2010,9,7,77.01,74.53,71.20,47.62
N,2010,9,8,79.20,75.75,72.95,46.62
N,2010,9,9,78.92,77.51,73.08,59.05
N,2010,9,10,77.91,76.82,71.52,54.78
N,2010,9,11,76.99,74.85,71.93,48.20
N,2010,9,12,78.61,80.35,78.46,56.96
N,2010,9,13,78.71,78.60,71.57,60.72
N,2010,9,14,79.51,77.82,73.23,60.79
N,2010,9,15,79.92,78.24,74.84,57.79
N,2010,9,16,78.96,75.60,71.40,56.67
N,2010,9,17,80.93,77.00,73.87,54.07
N,2010,9,18,80.05,75.92,69.56,61.23
N,2010,9,19,75.63,74.45,69.83,62.56
N,2010,9,20,79.72,75.80,72.20,63.17
N,2010,9,21,78.81,77.67,71.62,60.31
N,2010,9,22,81.42,79.01,74.26,62.84
N,2010,9,23,83.10,81.69,76.15,60.00
N,2010,9,24,82.67,80.64,77.50,54.22
N,2010,9,25,77.91,75.71,69.53,52.15
N,2010,9,26,83.55,78.17,73.16,55.04
N,2010,9,27,81.39,77.87,72.68,52.98
N,2010,9,28,82.32,79.88,71.77,49.88
N,2010,9,29,85.04,78.93,73.79,50.75
N,2010,9,30,81.82,77.68,72.73,52.08
N,2010,10,1,82.81,76.20,72.12,52.31
N,2010,10,2,82.75,76.73,70.25,51.40
N,2010,10,3,83.63,78.27,72.96,50.65
N,2010,10,4,82.04,80.30,76.95,58.32
N,2010,10,5,83.85,82.27,77.00,61.33
N,2010,10,6,80.64,76.61,72.30,52.97
N,2010,10,7,80.07,78.67,73.89,50.63
N,2010,10,8,80.59,77.83,70.72,58.29
N,2010,10,9,81.27,79.08,73.75,54.10
N,2010,10,10,80.18,76.33,74.31,50.34
N,2010,10,11,78.48,75.16,72.79,51.01
N,2010,10,12,80.09,78.63,74.86,48.64
N,2010,10,13,80.05,78.26,71.07,49.55
N,2010,10,14,77.66,80.24,75.35,49.62
N,2010,10,15,78.79,80.52,76.20,48.98
N,2010,10,16,80.45,77.91,73.66,45.69
N,2010,10,17,81.49,78.72,73.82,48.47
N,2010,10,18,81.94,78.47,72.84,50.42
N,2010,10,19,80.79,78.15,74.16,56.88
N,2010,10,20,80.33,76.76,73.80,51.18
N,2010,10,21,80.55,75.30,70.05,52.61
N,2010,10,22,79.28,75.00,71.92,56.63
N,2010,10,23,81.91,78.72,74.08,58.18
N,2010,10,24,81.20,79.02,74.24,58.30
N,2010,10,25,81.03,75.44,72.88,59.96
N,2010,10,26,79.52,73.78,72.31,63.29
N,2010,10,27,80.03,77.57,73.85,53.99
N,2010,10,28,80.85,76.51,70.85,49.80
N,2010,10,29,80.04,76.06,70.70,50.17
N,2010,10,30,79.63,79.96,74.04,54.43
N,2010,10,31,82.66,78.93,76.47,57.82
N,2010,11,1,79.75,74.80,71.18,57.01
N,2010,11,2,81.79,77.66,73.46,52.75
N,2010,11,3,83.20,77.60,73.93,50.89
N,2010,11,4,81.97,77.75,75.19,53.53
N,2010,11,5,80.14,77.75,73.13,48.93
N,2010,11,6,81.50,74.49,70.62,53.92
N,2010,11,7,80.51,77.82,75.61,54.30
N,2010,11,8,80.55,77.17,73.05,62.40
N,2010,11,9,NaN,NaN,NaN,NaN
N,2010,11,10,NaN,NaN,NaN,NaN
N,2010,11,11,NaN,NaN,NaN,NaN
N,2010,11,12,NaN,NaN,NaN,NaN
N,2010,11,13,NaN,NaN,NaN,NaN
N,2010,11,14,NaN,NaN,NaN,NaN
N,2010,11,15,NaN,NaN,NaN,NaN
N,2010,11,16,NaN,NaN,NaN,NaN
N,2010,11,17,NaN,NaN,NaN,NaN
N,2010,11,18,NaN,NaN,NaN,NaN
N,2010,11,19,NaN,NaN,NaN,NaN
N,2010,11,20,NaN,NaN,NaN,NaN
N,2010,11,21,NaN,NaN,NaN,NaN
N,2010,11,22,NaN,NaN,NaN,NaN
N,2010,11,23,NaN,NaN,NaN,NaN
N,2010,11,24,NaN,NaN,NaN,NaN
N,2010,11,25,NaN,NaN,NaN,NaN
N,2010,11,26,NaN,NaN,NaN,NaN
N,2010,11,27,NaN,NaN,NaN,NaN
N,2010,11,28,NaN,NaN,NaN,NaN
N,2010,11,29,NaN,NaN,NaN,NaN
N,2010,11,30,NaN,NaN,NaN,NaN
N,2010,12,1,NaN,NaN,NaN,NaN
N,2010,12,2,NaN,NaN,NaN,NaN
N,2010,12,3,NaN,NaN,NaN,NaN
N,2010,12,4,NaN,NaN,NaN,NaN
N,2010,12,5,NaN,NaN,NaN,NaN
N,2010,12,6,NaN,NaN,NaN,NaN
N,2010,12,7,80.66,79.00,78.07,65.22
N,2010,12,8,81.52,78.60,77.52,59.49
N,2010,12,9,81.82,77.30,74.68,60.51
N,2010,12,10,82.41,75.20,72.11,62.47
N,2010,12,11,80.01,77.69,74.04,58.17
N,2010,12,12,80.37,79.03,77.15,54.09
N,2010,12,13,77.80,74.24,73.73,55.65
N,2010,12,14,77.34,74.56,70.83,59.15
N,2010,12,15,78.17,77.63,72.79,56.52
N,2010,12,16,78.74,78.16,74.55,55.52
N,2010,12,17,79.00,75.02,72.60,57.59
N,2010,12,18,79.85,77.22,74.39,51.14
N,2010,12,19,76.92,73.89,71.16,57.81
N,2010,12,20,80.68,79.62,75.14,60.28
N,2010,12,21,81.66,73.58,70.81,54.30
N,2010,12,22,82.92,79.92,75.39,60.54
N,2010,12,23,78.92,74.02,72.42,56.07
N,2010,12,24,82.74,75.27,71.99,50.61
N,2010,12,25,77.90,71.03,68.43,50.89
N,2010,12,26,76.33,71.75,67.96,62.36
N,2010,12,27,81.84,76.73,74.19,59.55
N,2010,12,28,77.09,74.94,73.29,50.99
N,2010,12,29,76.91,74.42,71.05,58.76
N,2010,12,30,80.18,79.40,76.22,67.72
N,2010,12,31,77.49,75.10,72.45,63.59
N,2011,1,1,81.29,75.88,73.85,48.69
N,2011,1,2,75.16,75.46,72.44,51.99
N,2011,1,3,76.16,71.48,68.29,52.52
N,2011,1,4,78.30,76.15,72.85,50.74
N,2011,1,5,74.66,73.79,72.64,52.26
N,2011,1,6,79.27,75.11,74.94,51.98
N,2011,1,7,78.76,75.95,71.27,50.38
N,2011,1,8,78.35,78.34,75.32,61.17
N,2011,1,9,75.04,74.06,71.65,58.82
N,2011,1,10,76.14,71.29,68.68,55.56
N,2011,1,11,77.22,75.59,73.12,49.64
N,2011,1,12,78.70,79.10,74.84,55.59
N,2011,1,13,76.76,76.57,73.16,57.05
N,2011,1,14,76.46,77.15,73.69,56.15
N,2011,1,15,76.93,75.43,71.07,48.97
N,2011,1,16,76.24,73.17,71.59,48.20
N,2011,1,17,78.42,73.56,71.46,48.96
N,2011,1,18,78.33,75.87,72.93,47.84
N,2011,1,19,80.62,74.94,72.97,50.74
N,2011,1,20,79.43,77.71,74.16,54.27
N,2011,1,21,77.43,73.89,70.99,48.49
N,2011,1,22,75.71,74.98,72.94,50.42
N,2011,1,23,76.25,73.39,70.37,48.69
N,2011,1,24,78.79,78.13,74.88,52.10
N,2011,1,25,82.85,76.83,74.34,46.82
N,2011,1,26,81.46,76.85,73.70,46.62
N,2011,1,27,78.22,75.96,72.37,52.14
N,2011,1,28,75.73,69.37,67.68,48.14
N,2011,1,29,76.46,74.83,71.71,56.99
N,2011,1,30,75.54,72.46,71.28,60.24
N,2011,1,31,77.80,75.37,72.63,61.62
N,2011,2,1,78.14,73.47,70.88,57.95
N,2011,2,2,76.99,75.41,71.68,57.72
N,2011,2,3,81.98,80.13,75.77,52.98
N,2011,2,4,80.17,78.74,74.81,57.62
N,2011,2,5,75.81,74.52,70.46,54.00
N,2011,2,6,77.65,77.57,74.05,50.60
N,2011,2,7,78.47,77.09,73.24,47.35
N,2011,2,8,79.64,74.48,72.48,59.73
N,2011,2,9,76.60,75.25,74.04,55.99
N,2011,2,10,76.65,77.68,74.71,53.01
N,2011,2,11,76.12,77.05,74.41,52.25
N,2011,2,12,75.77,74.72,72.40,49.02
N,2011,2,13,77.10,77.44,77.24,53.42
N,2011,2,14,74.79,71.28,68.13,50.42
N,2011,2,15,74.38,69.60,68.44,49.95
N,2011,2,16,73.29,74.11,73.06,56.32
N,2011,2,17,74.02,74.25,72.54,54.27
N,2011,2,18,79.90,80.12,75.47,60.39
N,2011,2,19,80.22,74.17,71.92,60.09
N,2011,2,20,81.25,76.77,75.53,63.31
N,2011,2,21,82.60,78.86,74.37,57.65
N,2011,2,22,79.27,73.40,71.36,48.94
N,2011,2,23,80.09,76.40,73.93,54.64
N,2011,2,24,80.19,78.27,75.85,62.08
N,2011,2,25,76.60,77.11,75.50,59.05
N,2011,2,26,75.05,75.10,72.44,62.31
N,2011,2,27,74.38,75.71,74.28,63.49
N,2011,2,28,73.91,74.78,72.12,51.37
N,2011,3,1,74.26,74.78,73.77,57.69
N,2011,3,2,76.15,75.10,72.76,52.93
N,2011,3,3,75.02,73.87,72.79,49.84
N,2011,3,4,78.59,77.85,74.54,56.79
N,2011,3,5,78.28,76.73,74.86,53.43
N,2011,3,6,78.14,74.71,70.69,60.80
N,2011,3,7,79.35,74.22,71.76,64.97
N,2011,3,8,78.94,74.96,74.35,64.74
N,2011,3,9,78.23,73.34,70.25,54.70
N,2011,3,10,80.16,72.56,72.38,57.16
N,2011,3,11,79.60,75.97,74.00,62.55
N,2011,3,12,79.79,72.92,70.14,63.38
N,2011,3,13,80.33,77.21,76.30,61.86
N,2011,3,14,82.54,73.22,71.24,60.14
N,2011,3,15,80.14,76.83,73.91,61.80
N,2011,3,16,78.42,75.18,73.00,63.64
N,2011,3,17,78.79,76.05,73.54,60.30
N,2011,3,18,79.32,75.51,73.23,61.79
N,2011,3,19,79.47,77.27,73.70,57.82
N,2011,3,20,81.28,78.46,74.65,62.50
N,2011,3,21,80.17,79.21,76.13,61.49
N,2011,3,22,82.66,77.59,75.88,57.78
N,2011,3,23,82.18,73.10,71.35,49.18
N,2011,3,24,83.80,77.53,75.57,53.37
N,2011,3,25,83.06,72.05,70.28,58.45
N,2011,3,26,81.53,76.59,75.16,54.18
N,2011,3,27,81.43,72.85,71.38,55.46
N,2011,3,28,82.12,75.80,73.76,62.66
N,2011,3,29,83.03,77.98,75.87,54.78
N,2011,3,30,83.51,80.66,77.87,51.70
N,2011,3,31,82.71,74.84,73.99,49.44
N,2011,4,1,82.60,72.56,70.13,49.29
N,2011,4,2,82.76,73.95,71.36,52.22
N,2011,4,3,81.67,76.69,73.25,53.09
N,2011,4,4,81.35,78.51,75.12,54.72
N,2011,4,5,79.83,77.59,76.65,52.51
N,2011,4,6,79.42,74.69,72.76,59.78
N,2011,4,7,78.65,72.86,71.30,61.62
N,2011,4,8,78.19,76.10,71.99,61.22
N,2011,4,9,76.94,71.60,69.93,57.16
N,2011,4,10,NaN,NaN,NaN,NaN
N,2011,4,11,NaN,NaN,NaN,NaN
N,2011,4,12,NaN,NaN,NaN,NaN
N,2011,4,13,NaN,NaN,NaN,NaN
N,2011,4,14,NaN,NaN,NaN,NaN
N,2011,4,15,NaN,NaN,NaN,NaN
N,2011,4,16,NaN,NaN,NaN,NaN
N,2011,4,17,NaN,NaN,NaN,NaN
N,2011,4,18,NaN,NaN,NaN,NaN
N,2011,4,19,NaN,NaN,NaN,NaN
N,2011,4,20,NaN,NaN,NaN,NaN
N,2011,4,21,NaN,NaN,NaN,NaN
N,2011,4,22,NaN,NaN,NaN,NaN
N,2011,4,23,NaN,NaN,NaN,NaN
N,2011,4,24,NaN,NaN,NaN,NaN
N,2011,4,25,NaN,NaN,NaN,NaN
N,2011,4,26,NaN,NaN,NaN,NaN
N,2011,4,27,NaN,NaN,NaN,NaN
N,2011,4,28,NaN,NaN,NaN,NaN
N,2011,4,29,NaN,NaN,NaN,NaN
N,2011,4,30,NaN,NaN,NaN,NaN
N,2011,5,1,NaN,NaN,NaN,NaN
N,2011,5,2,NaN,NaN,NaN,NaN
N,2011,5,3,NaN,NaN,NaN,NaN
N,2011,5,4,NaN,NaN,NaN,NaN
N,2011,5,5,NaN,NaN,NaN,NaN
N,2011,5,6,NaN,NaN,NaN,NaN
N,2011,5,7,NaN,NaN,NaN,NaN
N,2011,5,8,NaN,NaN,NaN,NaN
N,2011,5,9,NaN,NaN,NaN,NaN
N,2011,5,10,NaN,NaN,NaN,NaN
N,2011,5,11,73.47,67.21,67.11,60.33
N,2011,5,12,73.96,74.80,70.69,60.28
N,2011,5,13,75.13,76.63,72.33,56.68
N,2011,5,14,73.03,73.92,71.50,60.72
N,2011,5,15,75.86,74.30,72.89,58.42
N,2011,5,16,75.10,75.49,72.67,58.67
N,2011,5,17,73.99,75.99,74.27,57.72
N,2011,5,18,77.97,78.17,74.97,62.25
N,2011,5,19,79.67,79.28,76.88,61.90
N,2011,5,20,76.04,72.34,71.12,59.66
N,2011,5,21,76.09,79.00,76.09,57.20
N,2011,5,22,76.88,78.23,75.74,61.60
N,2011,5,23,76.56,76.12,73.09,64.42
N,2011,5,24,76.47,76.42,74.93,64.14
N,2011,5,25,74.88,74.90,74.67,62.30
N,2011,5,26,77.04,80.18,76.42,64.03
N,2011,5,27,74.62,74.94,74.60,63.89
N,2011,5,28,74.28,75.30,73.69,64.88
N,2011,5,29,74.97,76.69,75.41,65.50
N,2011,5,30,73.64,75.42,74.89,63.17
N,2011,5,31,74.67,72.56,70.56,61.99
N,2011,6,1,74.58,73.13,70.31,62.22
N,2011,6,2,77.57,79.52,75.57,64.74
N,2011,6,3,75.00,73.99,72.08,63.39
N,2011,6,4,72.03,68.70,67.67,48.71
N,2011,6,5,73.56,75.21,73.89,48.63
N,2011,6,6,74.58,75.10,72.96,45.54
N,2011,6,7,76.89,77.89,74.34,60.66
N,2011,6,8,75.03,75.76,74.75,61.16
N,2011,6,9,72.98,71.96,69.26,60.73
N,2011,6,10,76.49,75.30,73.14,60.12
N,2011,6,11,74.83,72.12,70.43,61.56
N,2011,6,12,74.19,72.88,71.95,62.07
N,2011,6,13,74.79,74.04,70.56,55.18
N,2011,6,14,74.72,75.41,71.82,52.09
N,2011,6,15,75.53,76.88,73.00,53.18
N,2011,6,16,71.21,70.98,68.63,53.08
N,2011,6,17,73.66,74.55,73.00,54.75
N,2011,6,18,75.84,74.34,71.38,54.77
N,2011,6,19,76.93,78.48,76.08,58.15
N,2011,6,20,73.20,70.70,68.69,49.12
N,2011,6,21,77.08,74.82,72.82,43.15
N,2011,6,22,77.83,79.43,76.20,51.40
N,2011,6,23,78.77,81.46,76.84,53.38
N,2011,6,24,82.66,81.41,76.48,52.61
N,2011,6,25,77.20,77.20,72.11,57.57
N,2011,6,26,74.18,78.14,74.53,60.81
N,2011,6,27,73.98,77.59,75.55,59.25
N,2011,6,28,74.17,73.34,70.56,57.93
N,2011,6,29,77.57,76.35,74.35,58.10
N,2011,6,30,76.30,77.23,73.11,59.73
N,2011,7,1,75.37,77.11,73.12,56.14
N,2011,7,2,76.76,75.68,72.23,56.55
N,2011,7,3,76.63,76.78,74.88,56.04
N,2011,7,4,71.75,73.58,71.52,44.69
N,2011,7,5,72.61,72.92,69.52,43.14
N,2011,7,6,73.55,77.26,73.04,50.66
N,2011,7,7,73.92,75.41,70.66,57.19
N,2011,7,8,76.91,78.44,74.79,58.96
N,2011,7,9,77.46,77.09,73.54,57.91
N,2011,7,10,76.97,78.85,77.16,59.00
N,2011,7,11,75.91,76.92,72.96,55.60
N,2011,7,12,74.78,76.87,73.19,59.32
N,2011,7,13,77.74,80.76,74.25,58.61
N,2011,7,14,84.91,80.20,75.45,59.47
N,2011,7,15,79.20,79.61,76.11,60.27
N,2011,7,16,75.25,75.08,70.42,57.52
N,2011,7,17,78.60,77.67,73.32,59.63
N,2011,7,18,77.21,77.42,73.40,60.07
N,2011,7,19,78.28,80.12,78.11,60.64
N,2011,7,20,79.73,79.53,75.36,59.35
N,2011,7,21,78.85,78.32,74.25,57.39
N,2011,7,22,76.32,77.15,73.37,55.38
N,2011,7,23,76.70,76.68,74.28,48.50
N,2011,7,24,74.36,77.74,73.50,51.48
N,2011,7,25,71.71,75.06,70.74,58.79
N,2011,7,26,70.77,73.63,69.36,56.95
N,2011,7,27,72.13,75.49,71.20,48.14
N,2011,7,28,71.48,75.64,70.68,52.09
N,2011,7,29,72.14,76.26,73.76,52.05
N,2011,7,30,71.54,76.46,71.00,58.77
N,2011,7,31,72.29,76.95,72.67,61.28
N,2011,8,1,74.54,79.21,78.00,60.83
N,2011,8,2,70.49,75.26,70.59,59.92
N,2011,8,3,71.33,74.15,69.67,60.71
N,2011,8,4,72.29,76.58,74.48,61.79
N,2011,8,5,75.79,80.17,75.02,60.58
N,2011,8,6,74.90,77.85,73.57,59.19
N,2011,8,7,72.39,74.61,72.32,58.66
N,2011,8,8,71.83,76.46,73.78,54.23
N,2011,8,9,74.54,79.23,75.38,54.58
N,2011,8,10,74.67,81.36,79.36,53.49
N,2011,8,11,79.38,82.62,79.33,54.53
N,2011,8,12,77.47,83.09,78.61,53.90
N,2011,8,13,77.56,77.18,70.95,45.40
N,2011,8,14,78.59,79.88,73.23,45.17
N,2011,8,15,78.77,79.25,72.20,50.57
N,2011,8,16,80.87,80.38,75.62,49.72
N,2011,8,17,81.28,82.17,76.14,56.76
N,2011,8,18,81.60,81.18,73.36,57.68
N,2011,8,19,79.00,78.92,71.44,57.67
N,2011,8,20,80.89,78.80,72.27,56.84
N,2011,8,21,83.87,80.88,74.71,56.32
N,2011,8,22,83.70,79.68,73.82,58.99
N,2011,8,23,83.36,82.30,76.50,60.65
N,2011,8,24,75.35,79.66,73.77,59.53
N,2011,8,25,79.01,80.46,72.82,60.85
N,2011,8,26,80.66,80.60,74.47,61.45
N,2011,8,27,80.23,78.04,71.45,59.18
N,2011,8,28,80.57,82.92,76.86,58.31
N,2011,8,29,80.10,79.06,71.38,58.68
N,2011,8,30,79.65,78.66,72.03,58.69
N,2011,8,31,79.34,78.76,71.81,59.84
N,2011,9,1,80.07,77.50,70.17,56.90
N,2011,9,2,79.90,78.94,74.67,57.79
N,2011,9,3,80.59,76.31,70.34,59.32
N,2011,9,4,80.38,76.69,72.79,61.30
N,2011,9,5,81.75,78.67,75.66,61.68
N,2011,9,6,79.17,76.40,69.98,59.34
N,2011,9,7,82.99,81.78,76.63,55.82
N,2011,9,8,80.19,79.60,75.55,56.07
N,2011,9,9,77.68,78.16,76.15,60.73
N,2011,9,10,76.64,74.44,68.47,45.07
N,2011,9,11,79.79,77.68,71.60,47.82
N,2011,9,12,72.84,73.89,71.16,47.40
N,2011,9,13,73.22,74.24,70.36,53.03
N,2011,9,14,81.11,79.23,75.86,52.88
N,2011,9,15,78.97,80.87,76.17,58.77
N,2011,9,16,76.18,78.66,73.99,56.97
N,2011,9,17,74.13,73.12,67.99,52.74
N,2011,9,18,75.55,78.27,75.32,51.16
N,2011,9,19,75.85,79.17,75.88,51.96
N,2011,9,20,77.60,78.01,74.18,55.43
N,2011,9,21,75.74,74.44,71.86,55.43
N,2011,9,22,78.69,77.62,73.67,49.99
N,2011,9,23,75.06,77.24,73.92,52.60
N,2011,9,24,NaN,NaN,NaN,NaN
N,2011,9,25,NaN,NaN,NaN,NaN
N,2011,9,26,NaN,NaN,NaN,NaN
N,2011,9,27,NaN,NaN,NaN,NaN
N,2011,9,28,NaN,NaN,NaN,NaN
N,2011,9,29,NaN,NaN,NaN,NaN
N,2011,9,30,NaN,NaN,NaN,NaN
N,2011,10,1,NaN,NaN,NaN,NaN
N,2011,10,2,NaN,NaN,NaN,NaN
N,2011,10,3,NaN,NaN,NaN,NaN
N,2011,10,4,NaN,NaN,NaN,NaN
N,2011,10,5,NaN,NaN,NaN,NaN
N,2011,10,6,82.97,82.57,79.09,55.63
N,2011,10,7,NaN,NaN,NaN,NaN
N,2011,10,8,NaN,NaN,NaN,NaN
N,2011,10,9,NaN,NaN,NaN,NaN
N,2011,10,10,NaN,NaN,NaN,NaN
N,2011,10,11,NaN,NaN,NaN,NaN
N,2011,10,12,NaN,NaN,NaN,NaN
N,2011,10,13,NaN,NaN,NaN,NaN
N,2011,10,14,NaN,NaN,NaN,NaN
N,2011,10,15,NaN,NaN,NaN,NaN
N,2011,10,16,76.97,76.57,72.78,55.93
N,2011,10,17,78.02,75.35,72.33,59.80
N,2011,10,18,78.79,76.66,73.78,59.89
N,2011,10,19,80.16,74.55,73.27,62.10
N,2011,10,20,80.05,76.42,73.35,58.87
N,2011,10,21,77.44,75.64,71.35,50.06
N,2011,10,22,78.09,73.22,66.50,49.78
N,2011,10,23,76.83,78.48,73.58,50.25
N,2011,10,24,75.41,75.26,71.05,51.32
N,2011,10,25,78.71,77.39,73.40,51.32
N,2011,10,26,77.30,72.71,69.25,54.76
N,2011,10,27,78.02,77.00,73.74,52.11
N,2011,10,28,77.47,74.20,69.20,51.18
N,2011,10,29,77.68,75.76,70.32,55.12
N,2011,10,30,79.12,77.79,73.54,51.34
N,2011,10,31,79.33,76.47,71.35,52.48
N,2011,11,1,79.84,75.95,70.43,56.50
N,2011,11,2,81.08,77.70,72.60,53.33
N,2011,11,3,77.90,75.08,70.52,52.63
N,2011,11,4,77.62,76.46,71.11,58.10
N,2011,11,5,76.25,75.94,72.37,65.51
N,2011,11,6,77.76,75.53,71.81,60.04
N,2011,11,7,77.05,76.15,71.99,62.64
N,2011,11,8,78.41,74.78,72.49,50.48
N,2011,11,9,78.51,70.64,67.64,54.84
N,2011,11,10,77.18,70.50,68.05,51.45
N,2011,11,11,75.98,73.48,68.28,49.01
N,2011,11,12,76.91,72.31,68.41,57.74
N,2011,11,13,78.67,75.30,71.70,56.78
N,2011,11,14,79.09,73.62,69.80,55.51
N,2011,11,15,80.03,76.37,73.15,49.32
N,2011,11,16,80.04,77.89,73.24,50.95
N,2011,11,17,78.86,76.27,72.95,51.74
N,2011,11,18,78.98,75.36,73.88,60.50
N,2011,11,19,76.53,76.37,73.49,62.71
N,2011,11,20,76.59,73.43,68.92,54.90
N,2011,11,21,75.73,73.17,70.67,54.98
N,2011,11,22,74.83,71.97,68.91,54.43
N,2011,11,23,78.03,76.52,73.09,55.48
N,2011,11,24,77.95,75.13,71.56,51.50
N,2011,11,25,77.04,73.97,69.92,56.57
N,2011,11,26,78.99,72.00,66.90,50.03
N,2011,11,27,79.37,74.07,69.81,52.62
N,2011,11,28,76.82,70.36,67.35,50.40
N,2011,11,29,78.02,75.20,70.89,53.85
N,2011,11,30,76.37,72.91,68.77,56.86
N,2011,12,1,79.67,75.67,73.00,65.52
N,2011,12,2,80.05,77.26,72.26,53.18
N,2011,12,3,77.47,72.55,68.53,54.20
N,2011,12,4,78.32,73.62,69.24,54.13
N,2011,12,5,79.77,75.58,75.52,54.41
N,2011,12,6,81.53,75.58,72.80,51.37
N,2011,12,7,80.63,74.37,71.47,56.00
N,2011,12,8,79.77,72.11,70.06,56.08
N,2011,12,9,81.01,75.98,72.26,54.71
N,2011,12,10,80.27,75.52,73.97,56.52
N,2011,12,11,79.98,78.42,75.95,58.21
N,2011,12,12,78.15,73.64,69.11,54.81
N,2011,12,13,76.66,75.34,71.73,55.69
N,2011,12,14,78.57,75.72,72.66,54.87
N,2011,12,15,79.37,76.82,74.24,57.68
N,2011,12,16,79.53,78.81,75.25,59.52
N,2011,12,17,79.31,74.07,70.86,56.19
N,2011,12,18,80.00,75.94,72.82,54.07
N,2011,12,19,79.47,76.01,73.55,60.07
N,2011,12,20,79.50,74.53,71.33,53.50
N,2011,12,21,78.42,75.77,73.60,59.55
N,2011,12,22,78.12,78.98,75.93,56.83
N,2011,12,23,80.49,73.57,71.63,54.75
N,2011,12,24,79.96,75.74,71.52,51.73
N,2011,12,25,78.17,70.68,69.59,52.14
N,2011,12,26,81.59,73.96,71.01,52.25
N,2011,12,27,82.96,77.26,73.63,57.59
N,2011,12,28,80.22,72.18,69.04,52.71
N,2011,12,29,74.63,72.50,69.26,51.33
N,2011,12,30,75.72,73.72,69.55,52.78
N,2011,12,31,74.07,72.15,68.97,52.37
N,2012,1,1,73.22,72.18,69.08,50.10
N,2012,1,2,75.12,72.08,69.40,53.77
N,2012,1,3,76.48,74.66,71.33,54.34
N,2012,1,4,76.18,72.19,70.17,49.77
N,2012,1,5,75.60,72.99,70.95,52.35
N,2012,1,6,77.85,73.68,72.43,57.92
N,2012,1,7,77.35,75.53,71.09,57.01
N,2012,1,8,74.30,70.68,68.60,50.94
N,2012,1,9,76.28,73.73,70.13,49.02
N,2012,1,10,76.56,74.39,72.65,49.76
N,2012,1,11,76.30,74.21,69.50,51.30
N,2012,1,12,77.38,79.17,75.48,54.02
N,2012,1,13,76.25,70.60,69.07,50.92
N,2012,1,14,76.86,71.86,70.34,51.68
N,2012,1,15,77.15,70.25,70.05,47.63
N,2012,1,16,78.40,74.06,69.41,61.06
N,2012,1,17,76.43,71.67,69.50,56.67
N,2012,1,18,79.41,73.79,70.64,54.65
N,2012,1,19,81.81,79.63,76.67,61.02
N,2012,1,20,81.72,75.78,72.43,61.51
N,2012,1,21,81.02,74.16,71.40,59.30
N,2012,1,22,83.12,74.24,71.01,60.61
N,2012,1,23,81.32,74.86,72.14,57.51
N,2012,1,24,80.87,72.74,71.39,62.27
N,2012,1,25,82.79,73.84,71.92,55.05
N,2012,1,26,82.23,76.30,73.25,52.04
N,2012,1,27,80.14,73.28,71.49,58.18
N,2012,1,28,81.11,77.62,74.40,54.36
N,2012,1,29,81.65,77.02,74.31,54.05
N,2012,1,30,81.84,74.73,71.41,55.09
N,2012,1,31,81.69,74.96,73.31,54.50
N,2012,2,1,82.64,74.15,71.84,57.22
N,2012,2,2,80.34,76.94,74.23,57.45
N,2012,2,3,79.65,72.67,69.63,52.10
N,2012,2,4,77.73,69.61,66.55,50.22
N,2012,2,5,76.11,75.20,70.37,49.63
