CaseUID,Province,Harvest,date_harvested,year_harvested,time,easting,northing,Species,Sex,CWD_Status,e_min,e_aver,Dtown,Driver,Dstreams,Droad,rugg3,rugg6,rugg12,Road3km,Stream3km,Pcover3,Pagri3,Pgrass3,Popen3,Road6km,Stream6km,Pcover6,Pagri6,Pgrass6,Popen6,Road12km,Stream12km,Pcover12,Pagri12,Pgrass12,Popen12,m_aver,m_min,w_aver,w_min
121,Saskatchewan,Hunter,Undetermined,2007,6,700000,5870000,mule deer,female,positive,24.36787525,134.4968559,15.078499,23.420099,0,824.620971,7.94874,10.4561,17.424999,376.835581,6747.81149,0.546954695,0.182418242,0.089520958,0.273027303,944.520386,10256.84394,0.53960396,0.190969097,0.128916204,0.318481848,3596.524465,13753.787,0.519712187,0.256108529,0.123547492,0.379778144,1.236731434,0.670405084,2.597313158,1.015588921
122,Saskatchewan,Hunter,Undetermined,2008,7,590000,5820000,mule deer,female,positive,8.750273069,57.91046807,4.005,40.248401,2475.879882,300,5.81257,7.94362,10.669799,1825.577143,0,0.082508251,0.573357336,0.283532934,0.861086109,5494.156085,0,0.114641091,0.6172636,0.229385307,0.847744643,10662.85988,0,0.156458505,0.635429942,0.18641781,0.822250544,1.070298377,0.536389031,2.663210217,1.004425381
123,Saskatchewan,Hunter,Undetermined,2008,7,600000,5830000,mule deer,female,positive,18.83675655,64.05347259,20.86,38.104099,0,400,13.2564,12.9958,13.736399,2733.280153,2420.895274,0.475975976,0.01021021,0.501348517,0.511411411,3994.001569,5573.115794,0.413203301,0.030157539,0.50697256,0.536384096,6272.896117,7314.679578,0.325764388,0.044139688,0.521217574,0.564673261,1.008312866,0.517079323,2.468284057,0.903160796
124,Saskatchewan,Hunter,Undetermined,2008,7,570000,5840000,mule deer,female,positive,1.842813927,45.01884923,13.8,18.2464,4295.350097,1931.319946,6.725259,7.686389,8.54423,0,0,0.167166867,0.012004802,0.38480024,0.400960384,0,0,0.163568216,0.010044978,0.421865627,0.435532234,0,0,0.200824279,0.005020607,0.435287942,0.442712626,1.007840387,0.419661333,2.091525331,0.292209428
125,Saskatchewan,Hunter,Undetermined,2008,7,590000,5870000,mule deer,male,positive,27.06962623,56.32792319,13.399999,4.838389,400,282.842987,19.1236,25.434,31.069799,1815.668422,4087.643048,0.220720721,0.666366366,0.113943028,0.779279279,5639.478585,7534.052857,0.220605879,0.652819436,0.117073902,0.769946011,10153.26273,12723.72307,0.248781585,0.601334633,0.137385699,0.738696858,1.059624528,0.667305442,2.814089581,1.470961133
126,Saskatchewan,Hunter,Undetermined,2008,7,620000,5880000,mule deer,male,positive,41.55108492,73.98049214,10.7615,8.3,1900,3200,0.364612,0.613035,1.33008,0,0,0.466586755,0.018579562,0.438943894,0.458495655,0,0,0.460050967,0.037925349,0.431719382,0.469944536,0,0,0.477175624,0.033655648,0.439960999,0.472753167,1.081190315,0.699552024,2.44680549,1.097593371
127,Saskatchewan,Hunter,Undetermined,2008,7,580000,5880000,mule deer,male,positive,14.95737061,53.46333103,5.50364,1.66433,360.554992,200,22.7021,19.934299,27.5333,1186.542859,4292.940983,0.273599041,0.638297872,0.084431138,0.722804915,5614.974683,8106.865388,0.208901544,0.708526899,0.080845958,0.789300165,10843.15198,13918.61326,0.205516414,0.708739319,0.069704692,0.778518963,1.02661152,0.631510355,2.899024226,1.531854744
128,Saskatchewan,Hunter,Undetermined,2008,7,590000,5820000,mule deer,female,positive,8.750273069,57.91046807,4.005,40.248401,2475.879882,300,5.81257,7.94362,10.669799,1825.577143,0,0.082508251,0.573357336,0.283532934,0.861086109,5494.156085,0,0.114641091,0.6172636,0.229385307,0.847744643,10662.85988,0,0.156458505,0.635429942,0.18641781,0.822250544,1.070298377,0.536389031,2.663210217,1.004425381
129,Saskatchewan,Hunter,Undetermined,2008,7,680000,5850000,mule deer,male,positive,22.60473595,119.6866167,0.984885,5.76975,2844.290039,300,2.114379,3.0747,4.21042,3635.666155,0,0.107378524,0.787042591,0.101887923,0.889322136,6567.227485,0,0.110844458,0.770811459,0.097315939,0.866506675,11405.0042,0,0.115569222,0.752512374,0.099242935,0.851432428,1.325271637,0.731922866,3.81289141,2.001684977
130,Saskatchewan,Hunter,Undetermined,2008,7,660000,5880000,mule deer,female,positive,12.86077989,97.47671354,9.66644,3.29848,100,282.842987,12.2559,12.846799,12.315699,3795.767743,3683.719416,0.559017376,0.381965249,0.058752998,0.440982624,6298.483005,5830.77571,0.49355129,0.444511098,0.061928325,0.50644871,9729.350508,9578.321623,0.406538202,0.528079778,0.065016873,0.593311839,1.188349864,0.78777161,2.765344764,1.300798081
131,Saskatchewan,Hunter,Undetermined,2008,7,620000,5880000,mule deer,male,positive,41.55108492,73.98049214,10.7615,8.3,1900,3200,0.364612,0.613035,1.33008,0,0,0.466586755,0.018579562,0.438943894,0.458495655,0,0,0.460050967,0.037925349,0.431719382,0.469944536,0,0,0.477175624,0.033655648,0.439960999,0.472753167,1.081190315,0.699552024,2.44680549,1.097593371
132,Saskatchewan,Hunter,Undetermined,2008,7,690000,5880000,mule deer,female,positive,6.128939678,129.1071927,12.2016,26.0967,894.427001,500,12.1805,14.8176,18.219999,1766.978582,548.718047,0.492957746,0.420437519,0.07853717,0.500149835,5559.016764,2111.353916,0.490922731,0.4024006,0.096774194,0.499774944,10985.33666,3623.226964,0.418803419,0.479157295,0.093410301,0.572874494,1.220935459,0.402576863,2.780966096,0.546562292
133,Saskatchewan,Hunter,Undetermined,2008,7,670000,5900000,mule deer,female,positive,10.60836926,111.0219611,5.685949,26.385599,282.842987,400,11.0445,10.641699,9.879119,1753.008375,2060.729093,0.417516497,0.464607079,0.110545237,0.574685063,3242.645768,4647.655462,0.324685063,0.5074985,0.124775045,0.631223755,6687.93656,8011.23809,0.227572757,0.588133813,0.13651698,0.725472547,1.23306244,0.71915326,2.821438297,1.112113661
134,Saskatchewan,Hunter,Undetermined,2008,7,700000,5880000,mule deer,female,positive,9.807633991,130.6070307,14.042799,29.954099,3130.5,100,1.993109,2.907239,3.49969,1943.955662,0,0.201378484,0.617620617,0.161725067,0.777944261,2756.840983,0,0.292573143,0.569692423,0.127286357,0.697074269,7941.650499,0,0.312645229,0.588561577,0.093621168,0.682182745,1.258497633,0.495221379,2.844951325,0.697308842
135,Saskatchewan,Hunter,Undetermined,2009,8,600000,5830000,mule deer,female,positive,5.78938433,59.82652689,19.6207,36.792701,4130.379882,300,2.33323,4.83043,9.44655,3857.631519,0,0.133333333,0.409309309,0.411694153,0.821021021,7139.845401,0,0.181313737,0.24115177,0.5090009,0.74955009,12247.59,0,0.234548455,0.156615662,0.5453796,0.701845185,1.106648141,0.511080598,2.418498226,0.903732037
136,Saskatchewan,Hunter,Undetermined,2009,8,580000,5850000,mule deer,female,positive,3.782152116,49.41703634,5.322589,10.819,1562.050048,300,2.956199,3.42844,4.3077,4431.891727,0,0.028759736,0.808867585,0.16191904,0.971240264,10395.41791,0,0.083683263,0.784493101,0.127512751,0.910167966,17044.14306,1252.001009,0.109228578,0.779143864,0.104450772,0.883424545,1.158800372,0.55705374,2.23984742,0.460898007
137,Saskatchewan,Hunter,Undetermined,2009,8,610000,5920000,mule deer,female,positive,4.918585551,82.44216624,13.909,3.001669,0,400,12.9223,15.0303,14.983599,3476.406406,2737.953962,0.275675676,0.673273273,0.038657477,0.712612613,8461.649294,6223.098472,0.295952024,0.650074963,0.041541692,0.691304348,13110.10655,8368.322834,0.280497863,0.654644973,0.047740388,0.702706756,1.14225448,0.45327888,2.53469402,0.683451404
138,Saskatchewan,Hunter,Undetermined,2009,8,570000,5870000,mule deer,female,positive,8.125230175,52.41281704,11.7184,5.30094,500,300,5.119589,7.483489,10.284099,4187.497729,1970.018817,0,0.97269727,0.026978417,1,7325.806093,3168.569575,0.022488756,0.919190405,0.05260003,0.971814093,12273.5383,6148.083906,0.044466107,0.920740852,0.031107113,0.951934613,1.134641303,0.625815736,4.61376338,3.355614153
139,Saskatchewan,Hunter,Undetermined,2009,8,580000,5860000,mule deer,male,positive,11.47925288,51.56696356,8.13941,2.915479,707.106994,300,22.7231,22.7087,28.1709,2438.556514,1320.727141,0.255331932,0.666266146,0.072885423,0.739261039,4155.695595,3032.287785,0.315899895,0.635096658,0.045706579,0.68125281,8517.433901,7172.811228,0.38154146,0.57459889,0.042676067,0.617034038,0.895779662,0.460195934,2.706202254,1.398056728
140,Saskatchewan,Hunter,Undetermined,2009,8,670000,5860000,mule deer,female,positive,14.98695392,100.7273712,8.16333,0.223607,500,1029.560058,25.057899,25.5041,26.431699,0,2819.120874,0.476618705,0.0632494,0.162762763,0.225719424,1005.385156,5151.668214,0.474970024,0.214028777,0.091904048,0.305905276,3947.67269,13031.08278,0.390355482,0.366131693,0.076553948,0.442777861,1.211602224,0.681473381,2.830968508,1.314551763
141,Saskatchewan,Hunter,Undetermined,2009,8,630000,5850000,mule deer,female,positive,23.04813584,71.55376356,7.481309,13.072899,100,400,3.604599,4.659679,5.64608,4400.588934,4749.496059,0.347721823,0.208633094,0.424033563,0.632194245,6760.175803,10452.71184,0.356328734,0.277444511,0.352826511,0.630623875,9981.053216,17654.82871,0.277190615,0.462858856,0.248931864,0.710741324,1.155748847,0.735150667,2.62582263,1.176258986
142,Saskatchewan,Hunter,Undetermined,2010,9,580000,5910000,mule deer,female,positive,22.39855157,71.04689151,10.1868,19.407699,360.554992,400,30.764099,32.541,30.569599,2693.269721,2758.323802,0.120275945,0.697360528,0.033273381,0.730653869,7674.591157,5009.964689,0.148942553,0.661316934,0.02459877,0.685615719,15165.35098,11417.29484,0.135733033,0.687514061,0.0321541,0.719685039,1.260685446,0.721739412,3.652051124,1.763788221
143,Saskatchewan,Hunter,Undetermined,2010,9,610000,5870000,mule deer,female,positive,16.5661257,62.5581173,13.1947,0.6,282.842987,1100,24.288799,25.7234,27.904899,0,2781.746622,0.433713257,0.467606479,0.075862069,0.543491302,1931.098164,5359.025635,0.435682159,0.423988006,0.117673512,0.54197901,5277.692046,9797.422243,0.392262708,0.439946019,0.143156948,0.584270505,0.983509702,0.544472723,2.886090082,0.927220474
144,Saskatchewan,Hunter,Undetermined,2010,9,580000,5860000,mule deer,female,positive,2.404046329,50.15910825,5.84637,4.534309,0,300,12.571499,16.7432,20.700599,5597.3424,2381.631326,0.262290168,0.679556355,0.044744745,0.724220624,9663.39717,5677.337026,0.274988761,0.663719467,0.055472264,0.718267646,14430.04329,12242.10968,0.259767529,0.638995126,0.095013123,0.734308211,0.961502916,0.258647866,2.943892011,1.066177191
145,Saskatchewan,Hunter,Undetermined,2010,9,610000,5880000,mule deer,female,positive,17.23013542,65.42095455,5.73847,7.78974,100,300,7.617259,9.468549,12.4307,3065.996737,2982.563753,0.139005392,0.857399641,0.003597122,0.860994608,5592.308893,3712.217596,0.090104948,0.894752624,0.015585194,0.909895052,9476.924816,6975.158436,0.082383808,0.902023988,0.015589867,0.917541229,1.122029262,0.689525067,3.190880606,1.24777699
146,Saskatchewan,Hunter,Undetermined,2010,9,590000,5890000,mule deer,female,positive,11.03064353,60.44004731,6.800739,9.35575,2400,141.421005,2.62343,3.363219,4.56644,3755.654324,0,0.029137879,0.96455392,0.002402402,0.966957044,8825.35026,0,0.028494301,0.953359328,0.012895487,0.966256749,16930.02603,0,0.024295141,0.941661668,0.030591587,0.972180564,1.39735449,0.929573429,3.881593034,2.239835315
147,Saskatchewan,Hunter,Undetermined,2010,9,590000,5890000,mule deer,female,positive,11.03064353,60.44004731,6.800739,9.35575,2400,141.421005,2.62343,3.363219,4.56644,3755.654324,0,0.029137879,0.96455392,0.002402402,0.966957044,8825.35026,0,0.028494301,0.953359328,0.012895487,0.966256749,16930.02603,0,0.024295141,0.941661668,0.030591587,0.972180564,1.39735449,0.929573429,3.881593034,2.239835315
148,Saskatchewan,Hunter,Undetermined,2010,9,590000,5870000,mule deer,female,positive,2.319256565,56.84744958,11.907999,2.954659,141.421005,300,5.38909,9.412509,17.847499,2564.491716,2345.288223,0.147737489,0.724602937,0.092219886,0.817500749,5544.17085,6394.483442,0.187378204,0.630939889,0.156301514,0.786089042,8017.609628,10850.32699,0.16609204,0.645480438,0.1731764,0.818393045,1.204117199,0.503530347,3.521517806,1.295561398
149,Saskatchewan,Hunter,Undetermined,2010,9,610000,5880000,mule deer,female,positive,14.69421276,68.62448207,0.943397,13.5148,1004.98999,400,4.194489,5.06086,6.596439,5216.059541,0,0.054872564,0.895052474,0.026970333,0.92083958,11290.55395,1093.332328,0.055439017,0.865448007,0.043171938,0.908450704,24869.09993,3089.943586,0.050251256,0.854721368,0.035984706,0.890722268,1.319259972,0.858364134,3.048080828,1.04223887
150,Saskatchewan,Hunter,Undetermined,2010,9,600000,5830000,mule deer,male,positive,1.557759961,62.83890557,19.6797,38.548301,984.885986,538.515991,10.9663,12.199099,13.303999,473.857629,0,0.431613677,0.0029994,0.567446043,0.566886623,3427.865838,1220.416696,0.405936142,0.001499026,0.58998951,0.590016489,6848.588041,2787.955496,0.375393612,0.001949318,0.613222397,0.614185035,0.971047735,0.177790553,2.6616971,0.428102957
151,Saskatchewan,Hunter,Undetermined,2010,9,570000,5820000,mule deer,male,positive,9.94846538,57.57730348,16.834499,28.8626,2561.25,1200,7.206339,11.176799,13.023099,0,0,0.643671266,0.032993401,0.321224857,0.356328734,1173.375293,0,0.531643671,0.125374925,0.339181287,0.466856629,5311.872014,0,0.43788401,0.212198412,0.339229501,0.551925671,0.939408303,0.353256838,2.574321044,0.422225522
305,Alberta,Sharpshooter,17/03/2007,2007,5.33,541657.147,5840671.597,mule deer,female,negative,9.421058254,60.45083963,6.506919,2.353719,2256.100097,721.109985,2.67857,3.559319,5.97099,1168.322369,0,0.033273381,0,0.966147394,0.966726619,2617.230296,0,0.062106211,0,0.930155875,0.930093009,7711.080557,0,0.102429514,0.006823635,0.862068966,0.868926215,1.011123047,0.603609603,2.413604369,1.156405107
306,Alberta,Sharpshooter,17/03/2007,2007,5.33,540163.429,5840214.066,mule deer,female,negative,8.876533601,61.67793227,5.936329,1.220659,1140.180053,538.515991,5.76168,6.844759,7.852399,461.177436,0,0.145470906,0,0.772277228,0.775944811,2348.264416,2580.898645,0.093623406,0,0.757716512,0.76084021,4608.801312,9216.200767,0.097054635,0.00224837,0.726720648,0.730570337,1.033709417,0.626948096,2.474281401,1.186320367
308,Alberta,Sharpshooter,17/03/2007,2007,5.33,540857.944,5840646.278,mule deer,female,negative,8.926561454,61.07360494,5.95483,2.05183,1910.5,509.902008,3.519129,5.40777,7.129439,757.943677,0,0.085157421,0,0.906858341,0.910044978,3280.566502,0,0.086193974,0,0.894334532,0.895517913,8178.899532,47.407113,0.062542182,0,0.853770049,0.855718035,1.026937417,0.604027155,2.593839579,1.31119389
309,Alberta,Sharpshooter,17/03/2007,2007,5.33,540857.944,5840646.278,mule deer,female,negative,8.926561454,61.07360494,5.95483,2.05183,1910.5,509.902008,3.519129,5.40777,7.129439,757.943677,0,0.085157421,0,0.906858341,0.910044978,3280.566502,0,0.086193974,0,0.894334532,0.895517913,8178.899532,47.407113,0.062542182,0,0.853770049,0.855718035,1.026937417,0.604027155,2.593839579,1.31119389
311,Alberta,Sharpshooter,17/03/2007,2007,5.33,540857.944,5840646.278,mule deer,female,negative,8.926561454,61.07360494,5.95483,2.05183,1910.5,509.902008,3.519129,5.40777,7.129439,757.943677,0,0.085157421,0,0.906858341,0.910044978,3280.566502,0,0.086193974,0,0.894334532,0.895517913,8178.899532,47.407113,0.062542182,0,0.853770049,0.855718035,1.026937417,0.604027155,2.593839579,1.31119389
314,Alberta,Sharpshooter,18/03/2007,2007,5.33,533497.964,5849915.761,mule deer,female,negative,2.91050327,66.50368728,4.40454,1.48661,1476.47998,600,2.67754,3.83836,7.39447,2133.717017,0,0.06062425,0.078031212,0.86001199,0.93937575,4778.508285,0,0.096730654,0.201709658,0.664416442,0.865926815,10600.27627,5136.761216,0.090793222,0.418053681,0.414436699,0.833408307,1.138722235,0.392034293,3.022644438,0.436498151
316,Alberta,Sharpshooter,18/03/2007,2007,5.33,539157.752,5844840.967,mule deer,female,negative,4.741231169,61.98658378,2.012459,3.138469,1442.21997,721.109985,1.396489,1.460829,1.797649,1119.031077,0,0.068686263,0.0089982,0.904676259,0.914217157,6846.167252,0,0.061037792,0.063887223,0.863329837,0.923215357,16503.16694,2356.358478,0.059868125,0.19264199,0.724458436,0.913906789,1.251580074,0.69385672,3.281039749,1.660193638
323,Alberta,Sharpshooter,17/03/2007,2007,5.33,542905.07,5839607.094,mule deer,female,negative,11.04910386,59.63509318,8.13449,1.603119,1513.270019,1414.20996,4.48393,5.924839,8.07213,0,0,0.119268804,0,0.880444578,0.880731196,0,0,0.099070743,0,0.900584795,0.900929257,775.851465,3904.145481,0.089975257,0.002774237,0.858963785,0.862937692,0.987027796,0.608805272,2.360515611,1.145090323
325,Alberta,Sharpshooter,17/03/2007,2007,5.33,544463.242,5837933.89,mule deer,female,negative,12.12475024,58.70708443,10.396599,0.824621,670.820007,1900,4.72552,5.400209,6.582739,0,5128.210903,0.143628186,0,0.629918895,0.633583208,0,9105.249587,0.223638818,0,0.534482759,0.536973151,23.817711,15846.89867,0.231564748,0,0.580691103,0.581235012,1.001451162,0.67852446,2.381724041,1.258365135
326,Alberta,Sharpshooter,18/03/2007,2007,5.33,532971.964,5849596.971,mule deer,female,negative,3.062742327,66.92760965,4.527689,0.921953,848.528015,100,5.59621,6.51737,7.253709,2576.613962,1045.321316,0.13998801,0.105215827,0.642149505,0.753597122,4530.55884,4915.460556,0.112426923,0.218408035,0.564552407,0.785339529,9820.24458,6308.500181,0.097564631,0.391157737,0.423624644,0.814986886,1.138722235,0.392034293,3.186135589,0.734240414
332,Alberta,Sharpshooter,17/03/2007,2007,5.33,539806.306,5839821.783,mule deer,female,negative,9.027661724,62.01967065,6.082759,0.670819,670.820007,1081.670043,5.40599,6.479149,7.11952,0,3188.519698,0.144527736,0,0.580035971,0.585607196,666.4487,6919.104973,0.131314645,0,0.603985616,0.606505771,3632.141236,11146.18167,0.148470306,0.00629874,0.653056638,0.659793041,1.06039331,0.645062877,2.474281401,1.186320367
335,Alberta,Sharpshooter,17/03/2007,2007,5.33,540180.895,5840826.043,mule deer,female,negative,8.378543198,61.57770665,5.440589,1.627879,1562.050048,200,3.924489,5.33051,7.152929,2235.587692,0,0.095623501,0,0.898741762,0.899580336,4156.573921,0,0.07660021,0,0.899879916,0.902413431,7738.648722,4616.400999,0.058792651,0.007424072,0.851563086,0.861567304,1.026937417,0.604027155,2.487767249,1.171296013
343,Alberta,Sharpshooter,18/03/2007,2007,5.33,539074.444,5846805.588,mule deer,female,negative,3.816494048,61.99534434,1.838479,4.271999,3275.669921,400,0.696241,1.075309,1.87634,2977.250508,0,0.073207321,0.831083108,0.038669065,0.868286829,4484.797645,0,0.063137373,0.693911218,0.170790223,0.862027594,9256.750176,0,0.0528565,0.63202879,0.253654149,0.883865647,1.26656912,0.614075001,3.461508565,1.55744552
345,Alberta,Sharpshooter,18/03/2007,2007,5.33,540866.313,5843668.446,mule deer,female,negative,6.812269795,60.76220182,4.081669,4.031129,1708.800048,670.820007,0.969628,1.586549,2.33831,2453.000909,0,0.065165165,0,0.911923307,0.912612613,6940.999076,0,0.082908546,0.010494753,0.887389414,0.895802099,13579.46959,448.268495,0.103859123,0.048557512,0.80934173,0.855301611,1.092403016,0.60041789,2.56207623,1.129778879
