"","a","b","phi"
"176",-3.07693738513517,0.0177774319471483,68.9740566480265
"177",-3.10979881784037,0.0134784012927442,69.0844009469623
"178",-3.22425531097367,0.013488883239538,69.8547244823745
"179",-3.16144258560185,0.012604591048197,80.6426326935947
"180",-3.17747028059986,0.0164606800248203,63.822432521277
"181",-3.16476056189195,0.0139572894115776,88.0359155355263
"182",-3.2800084368769,0.0249295835403486,95.6176216481789
"183",-3.22767983642414,0.0217752446721923,71.6380979236183
"184",-3.25107267300486,0.0134373444439416,67.0323916646918
"185",-3.00328234590453,0.0168919297321608,64.0348408769347
"186",-2.98469091874914,0.00281371437412473,67.6277782666787
"187",-3.10662640330877,0.00489462166689441,101.839642865268
"188",-3.04078359859549,0.00573185516495773,85.5052320942625
"189",-3.02668206766178,0.00588548476554069,89.0516237840272
"190",-3.03807655786348,-0.00621373226579035,81.6078992953805
"191",-3.03686081816005,0.00450281556738676,99.9903121573011
"192",-3.06592238905304,-0.00343458227987516,98.6419647705609
"193",-2.8745450373545,0.00131660582625569,75.1479124836705
"194",-2.94743807934431,-0.00717545708146396,57.6371769943658
"195",-3.03090998288032,-0.00425909939379076,89.9696759652228
"196",-3.00831265093467,-0.00286929686025067,94.4351943995879
"197",-3.06119840650294,0.0134314350625777,79.0189217223935
"198",-3.21708096127888,0.0132264291185014,78.5191281032041
"199",-3.19110354596386,0.00579506602215608,87.5063641841747
"200",-3.20947040509705,0.0137766805196058,60.3107405100183
"201",-3.09655368129067,0.0120748669397936,59.9071773796508
"202",-3.10333172418895,0.00874269968126077,109.810995530274
"203",-3.17222839684171,0.0178868683220197,66.4089564192392
"204",-3.2200506018045,0.0177024287420969,89.2674407799498
"205",-3.17641130692346,0.0195790814757691,87.9420941590778
"206",-3.11831196383928,0.00992394089262814,82.1285293948036
"207",-3.12241262686278,0.00952660393784048,90.9986876084129
"208",-3.21400181988091,0.0101986595414635,106.28121563457
"209",-3.20159062717045,0.0104336126281626,103.880012595811
"210",-3.13856308953852,0.0125188364335728,84.9374747928738
"211",-3.18690331708089,0.0123170918132576,100.085702014641
"212",-3.26525546754526,0.0215671043949845,114.901064631735
"213",-3.33353113449926,0.0231690110364715,96.9732040367627
"214",-3.23866882133856,0.0213384163806387,63.8157660462852
"215",-3.26454493452939,0.0186932484237331,87.4158980347152
"216",-3.26324763998808,0.0177486151717574,78.9531594793215
"217",-3.22329775051967,0.0203540177528516,94.2012538868456
