site,year,month,day,fin,blue,ship,wind
H,2012,8,4,NaN,NaN,NaN,NaN
H,2012,8,5,NaN,NaN,NaN,NaN
H,2012,8,6,NaN,NaN,NaN,NaN
H,2012,8,7,NaN,NaN,NaN,NaN
H,2012,8,8,NaN,NaN,NaN,NaN
H,2012,8,9,72.92,71.57,64.67,63.03
H,2012,8,10,70.53,73.01,67.99,59.15
H,2012,8,11,69.70,73.58,66.74,55.70
H,2012,8,12,71.76,73.11,68.61,56.22
H,2012,8,13,70.51,73.40,67.65,59.96
H,2012,8,14,70.07,75.12,67.48,60.12
H,2012,8,15,67.43,73.95,65.23,60.26
H,2012,8,16,69.28,75.09,66.37,60.97
H,2012,8,17,69.11,72.30,65.34,60.51
H,2012,8,18,67.04,72.01,64.12,53.95
H,2012,8,19,70.17,74.28,64.94,52.19
H,2012,8,20,69.45,72.32,65.26,55.43
H,2012,8,21,72.50,72.26,63.82,51.27
H,2012,8,22,72.94,74.02,66.64,51.05
H,2012,8,23,74.14,75.96,69.68,55.49
H,2012,8,24,74.81,76.37,66.00,57.09
H,2012,8,25,73.99,75.10,65.03,58.57
H,2012,8,26,75.69,75.54,68.27,55.54
H,2012,8,27,77.80,75.43,66.86,59.68
H,2012,8,28,76.83,75.08,68.60,60.93
H,2012,8,29,72.33,75.04,68.91,59.65
H,2012,8,30,70.76,74.15,67.19,58.76
H,2012,8,31,71.32,74.11,67.27,62.72
H,2012,9,1,72.19,77.10,69.01,63.64
H,2012,9,2,70.09,75.57,68.61,63.56
H,2012,9,3,70.65,73.04,63.82,61.12
H,2012,9,4,69.28,72.78,62.67,55.40
H,2012,9,5,71.09,73.94,67.23,53.59
H,2012,9,6,72.05,73.36,65.85,52.00
H,2012,9,7,69.94,72.51,63.01,56.94
H,2012,9,8,73.57,75.12,67.78,63.80
H,2012,9,9,72.31,74.38,68.38,64.16
H,2012,9,10,70.88,75.31,65.73,51.93
H,2012,9,11,73.36,75.11,65.50,53.55
H,2012,9,12,73.48,75.94,69.42,50.12
H,2012,9,13,74.63,74.35,64.56,58.92
H,2012,9,14,75.78,75.79,67.77,62.39
H,2012,9,15,76.56,78.78,67.43,58.40
H,2012,9,16,78.15,75.67,64.99,54.89
H,2012,9,17,79.19,76.54,67.94,56.34
H,2012,9,18,77.55,77.02,69.51,62.29
H,2012,9,19,79.32,76.92,69.78,63.73
H,2012,9,20,78.04,75.80,68.67,64.43
H,2012,9,21,78.55,74.79,67.13,60.90
H,2012,9,22,80.14,76.56,67.65,56.15
H,2012,9,23,77.20,75.99,66.22,56.58
H,2012,9,24,76.18,76.27,64.33,59.27
H,2012,9,25,76.05,75.60,65.62,57.77
H,2012,9,26,78.01,77.00,67.13,50.65
H,2012,9,27,76.98,77.67,68.03,47.93
H,2012,9,28,77.70,75.34,65.44,49.61
H,2012,9,29,74.15,76.27,66.55,61.15
H,2012,9,30,79.33,75.53,66.36,61.18
H,2012,10,1,82.00,73.36,66.09,57.50
H,2012,10,2,80.64,74.32,66.94,55.73
H,2012,10,3,77.21,73.37,64.93,55.26
H,2012,10,4,77.39,74.67,65.80,56.90
H,2012,10,5,77.42,74.93,66.00,61.51
H,2012,10,6,78.25,73.25,67.73,62.17
H,2012,10,7,78.63,71.79,65.12,63.12
H,2012,10,8,78.43,73.34,66.96,64.37
H,2012,10,9,77.99,71.51,66.91,64.33
H,2012,10,10,78.42,72.72,65.89,52.23
H,2012,10,11,81.22,73.98,67.15,51.13
H,2012,10,12,80.46,73.07,65.17,57.09
H,2012,10,13,83.60,75.82,69.42,58.63
H,2012,10,14,85.50,73.40,64.22,55.11
H,2012,10,15,83.26,76.11,66.92,59.51
H,2012,10,16,86.71,74.39,64.65,51.92
H,2012,10,17,86.31,77.26,71.70,48.52
H,2012,10,18,88.51,76.12,66.20,53.34
H,2012,10,19,84.21,77.17,66.65,48.00
H,2012,10,20,86.13,76.83,68.16,58.80
H,2012,10,21,86.16,74.66,65.05,61.84
H,2012,10,22,87.50,73.88,64.57,56.50
H,2012,10,23,85.37,76.41,68.23,62.13
H,2012,10,24,85.53,76.27,70.08,65.52
H,2012,10,25,84.21,74.12,70.84,66.58
H,2012,10,26,85.04,72.01,66.19,57.86
H,2012,10,27,87.22,69.83,64.21,53.02
H,2012,10,28,82.93,72.01,64.82,46.73
H,2012,10,29,85.52,75.04,66.89,47.46
H,2012,10,30,83.06,73.82,65.17,51.18
H,2012,10,31,80.31,75.73,66.96,46.55
H,2012,11,1,84.33,73.94,66.97,57.91
H,2012,11,2,86.10,69.31,62.64,58.95
H,2012,11,3,86.57,73.05,66.54,56.82
H,2012,11,4,83.26,66.82,63.05,50.90
H,2012,11,5,80.09,70.25,65.17,48.46
H,2012,11,6,83.41,71.22,64.61,50.18
H,2012,11,7,81.83,71.85,67.01,57.54
H,2012,11,8,79.75,69.18,65.88,57.52
H,2012,11,9,82.62,68.74,65.23,62.71
H,2012,11,10,84.92,70.04,67.66,64.93
H,2012,11,11,85.90,72.62,70.86,63.40
H,2012,11,12,83.10,70.99,67.59,57.61
H,2012,11,13,85.42,67.40,63.10,50.85
H,2012,11,14,82.53,69.57,64.62,48.50
H,2012,11,15,82.73,70.43,66.99,47.53
H,2012,11,16,85.19,73.56,70.95,51.76
H,2012,11,17,81.31,70.80,66.65,49.88
H,2012,11,18,82.29,72.84,68.40,54.78
H,2012,11,19,83.80,69.23,67.42,50.85
H,2012,11,20,80.99,69.44,67.79,62.12
H,2012,11,21,82.25,70.26,68.81,64.37
H,2012,11,22,80.06,68.21,66.91,62.40
H,2012,11,23,78.40,66.93,65.67,53.31
H,2012,11,24,79.30,64.42,61.86,50.03
H,2012,11,25,75.15,70.47,68.03,55.37
H,2012,11,26,76.96,66.32,63.59,50.09
H,2012,11,27,79.61,67.42,65.27,51.04
H,2012,11,28,81.15,69.94,66.40,52.28
H,2012,11,29,80.54,68.57,64.48,50.03
H,2012,11,30,76.19,68.39,65.00,50.87
H,2012,12,1,76.40,68.59,64.41,48.54
H,2012,12,2,79.95,65.69,63.95,46.51
H,2012,12,3,80.75,67.92,63.82,53.90
H,2012,12,4,78.33,63.97,62.06,51.93
H,2012,12,5,76.84,68.94,67.17,62.60
H,2012,12,6,78.85,71.84,69.22,64.19
H,2012,12,7,76.04,66.76,63.42,58.15
H,2012,12,8,76.16,67.49,64.90,49.02
H,2012,12,9,78.32,67.67,65.01,45.89
H,2012,12,10,81.14,66.40,64.22,47.64
H,2012,12,11,78.13,69.75,65.70,52.36
H,2012,12,12,79.34,68.54,64.05,50.39
H,2012,12,13,79.18,67.67,65.66,61.95
H,2012,12,14,77.86,68.93,67.21,64.47
H,2012,12,15,78.73,64.51,62.56,61.75
H,2012,12,16,81.48,64.55,63.73,60.22
H,2012,12,17,80.84,66.67,65.69,57.57
H,2012,12,18,79.05,69.52,66.84,57.09
H,2012,12,19,79.48,71.08,69.52,64.21
H,2012,12,20,82.25,67.52,66.56,56.36
H,2012,12,21,80.00,69.27,66.53,60.67
H,2012,12,22,78.59,70.07,68.74,59.38
H,2012,12,23,78.33,68.33,67.13,58.88
H,2012,12,24,80.72,64.36,63.69,60.86
H,2012,12,25,79.91,65.59,65.14,59.47
H,2012,12,26,78.71,67.35,66.85,64.28
H,2012,12,27,81.22,74.21,72.61,68.45
H,2012,12,28,79.06,70.10,67.19,61.08
H,2012,12,29,79.10,65.21,62.84,59.23
H,2012,12,30,80.32,68.97,68.09,61.01
H,2012,12,31,79.76,67.16,65.98,62.91
H,2013,1,1,78.89,66.61,64.51,58.20
H,2013,1,2,78.75,63.40,62.54,58.72
H,2013,1,3,79.83,65.18,62.25,58.90
H,2013,1,4,80.79,68.51,65.96,58.27
H,2013,1,5,79.66,66.60,64.26,58.17
H,2013,1,6,79.43,69.52,67.61,64.40
H,2013,1,7,80.32,69.91,69.89,65.74
H,2013,1,8,82.95,70.51,70.26,61.26
H,2013,1,9,78.81,68.07,65.61,58.26
H,2013,1,10,79.16,71.70,70.41,67.53
H,2013,1,11,80.90,71.59,70.56,67.08
H,2013,1,12,81.01,71.33,69.41,63.43
H,2013,1,13,81.15,72.09,71.88,59.63
H,2013,1,14,81.82,72.66,70.07,60.39
H,2013,1,15,80.75,67.69,67.48,60.68
H,2013,1,16,82.48,69.19,67.13,59.10
H,2013,1,17,85.70,70.21,67.31,58.58
H,2013,1,18,85.72,68.70,66.40,58.14
H,2013,1,19,84.87,65.84,62.93,58.38
H,2013,1,20,83.56,68.53,63.83,58.15
H,2013,1,21,85.85,66.43,63.87,58.23
H,2013,1,22,86.19,66.57,63.48,58.17
H,2013,1,23,85.21,67.50,64.44,58.37
H,2013,1,24,85.90,67.81,65.80,62.40
H,2013,1,25,86.71,68.71,65.36,60.26
H,2013,1,26,85.02,68.89,65.66,60.40
H,2013,1,27,85.64,71.82,71.32,67.51
H,2013,1,28,82.46,73.09,72.53,68.63
H,2013,1,29,83.52,70.67,68.64,65.54
H,2013,1,30,84.31,69.67,66.12,59.89
H,2013,1,31,82.77,70.94,67.15,59.59
H,2013,2,1,82.47,67.62,64.99,60.53
H,2013,2,2,83.54,69.88,68.03,59.17
H,2013,2,3,82.85,65.68,65.67,61.92
H,2013,2,4,83.61,66.29,65.88,64.22
H,2013,2,5,85.00,67.99,65.38,61.55
H,2013,2,6,83.53,70.67,68.88,61.73
H,2013,2,7,85.98,71.10,68.86,63.51
H,2013,2,8,83.21,70.07,69.05,65.91
H,2013,2,9,83.56,72.42,71.69,66.63
H,2013,2,10,83.69,68.74,66.54,61.49
H,2013,2,11,85.02,70.34,69.26,60.30
H,2013,2,12,81.55,66.98,65.63,59.37
H,2013,2,13,82.80,67.39,65.37,62.61
H,2013,2,14,83.35,70.12,68.62,61.39
H,2013,2,15,84.10,66.48,65.03,58.12
H,2013,2,16,84.62,65.76,63.40,59.02
H,2013,2,17,83.04,67.70,67.11,63.45
H,2013,2,18,83.44,65.92,64.05,62.80
H,2013,2,19,82.99,68.47,64.52,62.62
H,2013,2,20,82.54,73.48,73.07,69.03
H,2013,2,21,82.95,73.72,71.91,67.11
H,2013,2,22,81.42,67.09,65.28,59.19
H,2013,2,23,81.34,68.98,66.55,59.37
H,2013,2,24,80.12,66.95,64.18,62.40
H,2013,2,25,80.48,66.95,65.30,60.03
H,2013,2,26,79.67,68.06,66.68,60.55
H,2013,2,27,80.61,70.48,68.66,57.79
H,2013,2,28,79.40,68.43,65.63,58.26
H,2013,3,1,80.05,67.05,63.96,57.57
H,2013,3,2,80.73,70.83,67.19,56.74
H,2013,3,3,81.57,68.49,66.82,60.38
H,2013,3,4,79.59,69.04,67.66,63.80
H,2013,3,5,78.84,64.44,63.06,60.33
H,2013,3,6,79.94,67.44,65.02,57.52
H,2013,3,7,80.54,67.22,64.54,57.55
H,2013,3,8,79.51,67.90,66.86,62.20
H,2013,3,9,81.91,73.26,72.36,68.24
H,2013,3,10,81.03,67.61,65.53,59.06
H,2013,3,11,83.28,65.85,64.81,61.84
H,2013,3,12,80.84,67.15,64.19,59.35
H,2013,3,13,82.62,67.38,66.00,60.54
H,2013,3,14,82.58,66.70,64.50,59.75
H,2013,3,15,77.97,65.46,64.75,60.21
H,2013,3,16,80.83,69.84,69.04,57.37
H,2013,3,17,82.06,70.70,69.75,57.88
H,2013,3,18,82.71,69.55,67.47,61.21
H,2013,3,19,84.11,67.53,66.36,58.06
H,2013,3,20,83.31,68.28,66.92,59.73
H,2013,3,21,82.69,71.29,70.37,65.92
H,2013,3,22,84.21,69.86,68.14,64.86
H,2013,3,23,81.56,66.49,65.87,62.77
H,2013,3,24,81.80,64.83,62.61,57.74
H,2013,3,25,81.59,65.25,63.42,59.95
H,2013,3,26,84.35,70.40,69.15,61.67
H,2013,3,27,84.49,70.13,69.04,62.53
H,2013,3,28,85.24,65.82,65.24,60.33
H,2013,3,29,83.20,67.40,65.47,59.51
H,2013,3,30,84.80,70.39,67.08,58.53
H,2013,3,31,84.46,65.72,64.64,57.28
H,2013,4,1,85.00,66.47,65.82,58.94
H,2013,4,2,84.19,68.01,67.89,63.45
H,2013,4,3,84.11,69.77,69.42,62.34
H,2013,4,4,84.81,68.49,66.79,59.75
H,2013,4,5,83.87,68.18,68.11,65.13
H,2013,4,6,83.92,72.35,71.58,66.18
H,2013,4,7,84.14,72.50,71.26,66.79
H,2013,4,8,85.32,74.90,74.34,70.04
H,2013,4,9,86.17,74.30,72.89,67.57
H,2013,4,10,84.23,70.18,68.82,60.66
H,2013,4,11,83.16,69.93,67.94,62.41
H,2013,4,12,85.03,69.20,67.10,60.90
H,2013,4,13,83.82,71.41,71.96,61.12
H,2013,4,14,83.06,68.36,67.61,61.79
H,2013,4,15,81.86,69.86,69.16,63.42
H,2013,4,16,82.51,74.36,73.15,68.42
H,2013,4,17,82.61,71.27,70.57,66.38
H,2013,4,18,82.73,69.83,68.07,58.83
H,2013,4,19,83.36,69.98,69.04,61.13
H,2013,4,20,82.52,70.11,69.30,60.68
H,2013,4,21,84.51,67.31,67.33,57.65
H,2013,4,22,85.29,68.17,67.41,58.09
H,2013,4,23,83.82,69.41,68.37,57.15
H,2013,4,24,84.02,69.63,69.73,58.54
H,2013,4,25,81.32,70.60,69.56,57.38
H,2013,4,26,79.80,67.82,68.20,58.06
H,2013,4,27,80.01,71.08,70.33,63.40
H,2013,4,28,79.25,69.32,69.05,63.44
H,2013,4,29,78.90,68.80,67.44,62.01
H,2013,4,30,79.68,69.98,70.17,54.22
H,2013,5,1,74.12,76.52,71.94,66.66
H,2013,5,2,NaN,NaN,NaN,NaN
H,2013,5,3,NaN,NaN,NaN,NaN
H,2013,5,4,NaN,NaN,NaN,NaN
H,2013,5,5,NaN,NaN,NaN,NaN
H,2013,5,6,NaN,NaN,NaN,NaN
H,2013,5,7,NaN,NaN,NaN,NaN
H,2013,5,8,NaN,NaN,NaN,NaN
H,2013,5,9,NaN,NaN,NaN,NaN
H,2013,5,10,NaN,NaN,NaN,NaN
H,2013,5,11,NaN,NaN,NaN,NaN
H,2013,5,12,NaN,NaN,NaN,NaN
H,2013,5,13,NaN,NaN,NaN,NaN
H,2013,5,14,NaN,NaN,NaN,NaN
H,2013,5,15,NaN,NaN,NaN,NaN
H,2013,5,16,NaN,NaN,NaN,NaN
H,2013,5,17,NaN,NaN,NaN,NaN
H,2013,5,18,NaN,NaN,NaN,NaN
H,2013,5,19,NaN,NaN,NaN,NaN
H,2013,5,20,NaN,NaN,NaN,NaN
H,2013,5,21,NaN,NaN,NaN,NaN
H,2013,5,22,NaN,NaN,NaN,NaN
H,2013,5,23,NaN,NaN,NaN,NaN
H,2013,5,24,NaN,NaN,NaN,NaN
H,2013,5,25,NaN,NaN,NaN,NaN
H,2013,5,26,NaN,NaN,NaN,NaN
H,2013,5,27,NaN,NaN,NaN,NaN
H,2013,5,28,NaN,NaN,NaN,NaN
H,2013,5,29,NaN,NaN,NaN,NaN
H,2013,5,30,NaN,NaN,NaN,NaN
H,2013,5,31,NaN,NaN,NaN,NaN
H,2013,6,1,NaN,NaN,NaN,NaN
H,2013,6,2,NaN,NaN,NaN,NaN
H,2013,6,3,NaN,NaN,NaN,NaN
H,2013,6,4,NaN,NaN,NaN,NaN
H,2013,6,5,NaN,NaN,NaN,NaN
H,2013,6,6,NaN,NaN,NaN,NaN
H,2013,6,7,NaN,NaN,NaN,NaN
H,2013,6,8,NaN,NaN,NaN,NaN
H,2013,6,9,NaN,NaN,NaN,NaN
H,2013,6,10,NaN,NaN,NaN,NaN
H,2013,6,11,NaN,NaN,NaN,NaN
H,2013,6,12,NaN,NaN,NaN,NaN
H,2013,6,13,NaN,NaN,NaN,NaN
H,2013,6,14,NaN,NaN,NaN,NaN
H,2013,6,15,NaN,NaN,NaN,NaN
H,2013,6,16,NaN,NaN,NaN,NaN
H,2013,6,17,NaN,NaN,NaN,NaN
H,2013,6,18,NaN,NaN,NaN,NaN
H,2013,6,19,NaN,NaN,NaN,NaN
H,2013,6,20,NaN,NaN,NaN,NaN
H,2013,6,21,NaN,NaN,NaN,NaN
H,2013,6,22,NaN,NaN,NaN,NaN
H,2013,6,23,NaN,NaN,NaN,NaN
H,2013,6,24,NaN,NaN,NaN,NaN
H,2013,6,25,NaN,NaN,NaN,NaN
H,2013,6,26,NaN,NaN,NaN,NaN
H,2013,6,27,NaN,NaN,NaN,NaN
H,2013,6,28,NaN,NaN,NaN,NaN
H,2013,6,29,NaN,NaN,NaN,NaN
H,2013,6,30,NaN,NaN,NaN,NaN
H,2013,7,1,NaN,NaN,NaN,NaN
H,2013,7,2,NaN,NaN,NaN,NaN
H,2013,7,3,NaN,NaN,NaN,NaN
H,2013,7,4,NaN,NaN,NaN,NaN
H,2013,7,5,NaN,NaN,NaN,NaN
H,2013,7,6,NaN,NaN,NaN,NaN
H,2013,7,7,NaN,NaN,NaN,NaN
H,2013,7,8,NaN,NaN,NaN,NaN
H,2013,7,9,NaN,NaN,NaN,NaN
H,2013,7,10,NaN,NaN,NaN,NaN
H,2013,7,11,NaN,NaN,NaN,NaN
H,2013,7,12,NaN,NaN,NaN,NaN
H,2013,7,13,NaN,NaN,NaN,NaN
H,2013,7,14,NaN,NaN,NaN,NaN
H,2013,7,15,NaN,NaN,NaN,NaN
H,2013,7,16,NaN,NaN,NaN,NaN
H,2013,7,17,NaN,NaN,NaN,NaN
H,2013,7,18,NaN,NaN,NaN,NaN
H,2013,7,19,NaN,NaN,NaN,NaN
H,2013,7,20,NaN,NaN,NaN,NaN
H,2013,7,21,NaN,NaN,NaN,NaN
H,2013,7,22,NaN,NaN,NaN,NaN
H,2013,7,23,NaN,NaN,NaN,NaN
H,2013,7,24,NaN,NaN,NaN,NaN
H,2013,7,25,NaN,NaN,NaN,NaN
H,2013,7,26,NaN,NaN,NaN,NaN
H,2013,7,27,NaN,NaN,NaN,NaN
H,2013,7,28,NaN,NaN,NaN,NaN
H,2013,7,29,NaN,NaN,NaN,NaN
H,2013,7,30,NaN,NaN,NaN,NaN
H,2013,7,31,NaN,NaN,NaN,NaN
H,2013,8,1,NaN,NaN,NaN,NaN
H,2013,8,2,NaN,NaN,NaN,NaN
H,2013,8,3,NaN,NaN,NaN,NaN
H,2013,8,4,NaN,NaN,NaN,NaN
H,2013,8,5,NaN,NaN,NaN,NaN
H,2013,8,6,NaN,NaN,NaN,NaN
H,2013,8,7,NaN,NaN,NaN,NaN
H,2013,8,8,NaN,NaN,NaN,NaN
H,2013,8,9,NaN,NaN,NaN,NaN
H,2013,8,10,NaN,NaN,NaN,NaN
H,2013,8,11,NaN,NaN,NaN,NaN
H,2013,8,12,NaN,NaN,NaN,NaN
H,2013,8,13,NaN,NaN,NaN,NaN
H,2013,8,14,NaN,NaN,NaN,NaN
H,2013,8,15,NaN,NaN,NaN,NaN
H,2013,8,16,NaN,NaN,NaN,NaN
H,2013,8,17,NaN,NaN,NaN,NaN
H,2013,8,18,NaN,NaN,NaN,NaN
H,2013,8,19,NaN,NaN,NaN,NaN
H,2013,8,20,NaN,NaN,NaN,NaN
H,2013,8,21,NaN,NaN,NaN,NaN
H,2013,8,22,NaN,NaN,NaN,NaN
H,2013,8,23,NaN,NaN,NaN,NaN
H,2013,8,24,NaN,NaN,NaN,NaN
H,2013,8,25,NaN,NaN,NaN,NaN
H,2013,8,26,NaN,NaN,NaN,NaN
H,2013,8,27,NaN,NaN,NaN,NaN
H,2013,8,28,NaN,NaN,NaN,NaN
H,2013,8,29,NaN,NaN,NaN,NaN
H,2013,8,30,NaN,NaN,NaN,NaN
H,2013,8,31,NaN,NaN,NaN,NaN
H,2013,9,1,NaN,NaN,NaN,NaN
H,2013,9,2,NaN,NaN,NaN,NaN
H,2013,9,3,NaN,NaN,NaN,NaN
H,2013,9,4,NaN,NaN,NaN,NaN
H,2013,9,5,NaN,NaN,NaN,NaN
H,2013,9,6,NaN,NaN,NaN,NaN
H,2013,9,7,NaN,NaN,NaN,NaN
H,2013,9,8,NaN,NaN,NaN,NaN
H,2013,9,9,NaN,NaN,NaN,NaN
H,2013,9,10,71.11,70.37,65.90,48.29
H,2013,9,11,69.06,72.42,67.34,49.60
H,2013,9,12,67.90,71.38,65.92,56.31
H,2013,9,13,68.45,71.38,65.13,60.84
H,2013,9,14,70.52,71.89,67.22,60.25
H,2013,9,15,73.37,69.81,64.20,60.85
H,2013,9,16,77.59,70.21,66.49,63.36
H,2013,9,17,76.83,71.41,67.03,63.40
H,2013,9,18,79.66,71.88,68.66,59.63
H,2013,9,19,75.99,70.95,63.88,49.25
H,2013,9,20,77.99,70.87,64.63,49.08
H,2013,9,21,78.17,72.93,64.14,54.47
H,2013,9,22,76.43,73.58,68.04,63.57
H,2013,9,23,78.79,72.75,65.81,52.27
H,2013,9,24,79.97,71.63,63.56,49.95
H,2013,9,25,80.37,71.91,67.60,63.40
H,2013,9,26,76.86,71.30,69.14,65.03
H,2013,9,27,75.62,71.96,68.62,62.44
H,2013,9,28,76.51,71.51,65.09,50.23
H,2013,9,29,73.44,71.05,64.44,55.59
H,2013,9,30,72.56,68.65,63.68,55.47
H,2013,10,1,74.98,70.08,65.08,60.64
H,2013,10,2,75.22,69.68,67.10,58.95
H,2013,10,3,77.49,69.54,63.64,58.15
H,2013,10,4,77.96,70.52,67.89,53.83
H,2013,10,5,79.92,69.18,63.99,49.23
H,2013,10,6,79.96,67.90,62.76,48.75
H,2013,10,7,82.23,71.29,64.97,57.68
H,2013,10,8,79.77,69.26,63.26,58.81
H,2013,10,9,79.70,70.20,65.44,60.69
H,2013,10,10,79.53,68.53,64.61,58.38
H,2013,10,11,80.76,68.62,64.04,55.84
H,2013,10,12,78.28,68.65,62.68,57.35
H,2013,10,13,80.34,69.13,62.84,57.23
H,2013,10,14,81.97,67.29,62.14,52.09
H,2013,10,15,78.05,66.25,62.92,50.83
H,2013,10,16,78.08,66.52,61.90,48.44
H,2013,10,17,77.16,68.65,65.83,48.10
H,2013,10,18,76.16,65.45,62.15,52.51
H,2013,10,19,77.84,65.74,62.05,53.74
H,2013,10,20,80.70,67.14,65.09,57.45
H,2013,10,21,83.64,65.29,61.29,51.75
H,2013,10,22,78.91,65.43,61.25,50.30
H,2013,10,23,79.15,66.27,62.48,50.43
H,2013,10,24,77.29,65.78,61.07,50.88
H,2013,10,25,77.99,67.33,65.02,55.88
H,2013,10,26,75.63,65.92,62.34,57.12
H,2013,10,27,78.86,63.94,60.49,59.56
H,2013,10,28,78.88,65.68,64.24,62.17
H,2013,10,29,80.51,66.13,61.83,52.59
H,2013,10,30,77.67,65.98,63.09,56.89
H,2013,10,31,74.61,66.26,63.96,52.13
H,2013,11,1,67.85,63.26,62.41,49.00
H,2013,11,2,73.97,67.13,61.72,54.01
H,2013,11,3,75.12,64.01,63.41,59.10
H,2013,11,4,70.26,63.61,62.10,55.45
H,2013,11,5,69.74,64.97,63.04,50.47
H,2013,11,6,70.56,68.31,62.43,49.12
H,2013,11,7,74.59,68.74,65.16,50.85
H,2013,11,8,75.29,65.65,60.93,53.34
H,2013,11,9,74.18,66.45,64.51,49.44
H,2013,11,10,70.19,65.42,60.49,48.04
H,2013,11,11,70.67,63.33,60.95,51.00
H,2013,11,12,67.59,64.78,62.08,56.65
H,2013,11,13,69.40,66.82,66.56,59.04
H,2013,11,14,68.63,66.96,66.07,58.73
H,2013,11,15,71.82,68.16,67.27,62.97
H,2013,11,16,69.64,66.89,65.00,57.88
H,2013,11,17,68.17,64.03,62.14,53.70
H,2013,11,18,74.90,66.06,62.73,51.45
H,2013,11,19,76.01,68.77,65.71,59.28
H,2013,11,20,74.40,66.08,64.23,59.31
H,2013,11,21,74.97,66.61,64.31,59.99
H,2013,11,22,74.41,67.05,63.66,50.38
H,2013,11,23,76.75,63.26,60.39,50.15
H,2013,11,24,76.51,65.97,64.35,47.58
H,2013,11,25,76.64,66.32,62.67,49.22
H,2013,11,26,74.09,63.56,60.05,48.55
H,2013,11,27,76.18,66.11,63.08,47.68
H,2013,11,28,75.34,64.35,62.07,50.90
H,2013,11,29,75.33,63.23,62.57,58.93
H,2013,11,30,79.31,66.18,63.09,48.71
H,2013,12,1,76.89,64.05,61.94,47.43
H,2013,12,2,75.05,62.77,60.06,46.96
H,2013,12,3,75.12,66.24,63.70,60.65
H,2013,12,4,78.36,70.14,68.07,64.56
H,2013,12,5,79.57,67.60,67.02,62.96
H,2013,12,6,79.53,69.04,68.02,60.56
H,2013,12,7,80.45,66.50,65.91,60.67
H,2013,12,8,80.86,68.63,68.47,64.89
H,2013,12,9,79.88,65.28,65.04,56.62
H,2013,12,10,81.53,64.98,62.43,53.36
H,2013,12,11,81.49,63.63,61.60,51.93
H,2013,12,12,78.98,65.27,62.27,47.50
H,2013,12,13,77.80,67.02,65.73,57.67
H,2013,12,14,79.43,65.30,62.63,53.34
H,2013,12,15,79.92,65.89,63.26,48.77
H,2013,12,16,79.23,66.65,63.32,48.88
H,2013,12,17,81.31,62.81,59.85,48.01
H,2013,12,18,81.00,66.44,62.48,54.11
H,2013,12,19,81.17,68.00,64.14,60.28
H,2013,12,20,81.18,64.74,62.78,60.11
H,2013,12,21,80.38,62.04,60.25,52.58
H,2013,12,22,82.32,65.95,64.44,48.87
H,2013,12,23,81.72,66.31,63.92,51.22
H,2013,12,24,83.12,64.87,62.30,56.60
H,2013,12,25,81.78,65.35,61.87,47.20
H,2013,12,26,85.13,63.82,60.86,47.22
H,2013,12,27,83.33,63.65,61.18,48.22
H,2013,12,28,84.59,64.04,62.20,52.51
H,2013,12,29,81.51,64.38,61.16,52.77
H,2013,12,30,82.76,63.55,61.25,48.49
H,2013,12,31,80.25,64.86,62.31,52.53
H,2014,1,1,79.99,64.68,63.05,57.23
H,2014,1,2,80.22,62.28,61.28,48.12
H,2014,1,3,81.40,65.46,63.35,49.49
H,2014,1,4,82.05,66.75,63.25,49.76
H,2014,1,5,80.66,63.98,61.67,48.43
H,2014,1,6,79.20,63.90,61.71,49.46
H,2014,1,7,79.07,67.07,65.76,57.31
H,2014,1,8,82.40,70.01,69.01,62.18
H,2014,1,9,82.77,64.92,64.72,62.78
H,2014,1,10,82.60,69.11,67.86,57.78
H,2014,1,11,83.10,61.97,59.83,53.29
H,2014,1,12,80.74,69.13,69.24,63.16
H,2014,1,13,80.57,67.10,67.23,55.45
H,2014,1,14,81.26,67.04,65.20,52.76
H,2014,1,15,80.46,68.86,68.13,49.72
H,2014,1,16,80.56,67.61,63.10,50.85
H,2014,1,17,82.03,67.53,64.95,51.47
H,2014,1,18,82.30,65.50,63.00,51.21
H,2014,1,19,81.49,67.34,66.11,50.80
H,2014,1,20,81.06,67.82,64.02,53.01
H,2014,1,21,78.43,66.69,66.65,54.78
H,2014,1,22,81.39,72.99,71.10,54.94
H,2014,1,23,82.74,73.05,71.38,54.00
H,2014,1,24,81.97,69.73,67.89,55.05
H,2014,1,25,81.94,66.58,63.62,51.03
H,2014,1,26,80.99,65.29,63.89,50.19
H,2014,1,27,80.96,65.83,63.99,53.77
H,2014,1,28,80.30,64.33,64.04,56.82
H,2014,1,29,81.49,70.07,69.00,52.25
H,2014,1,30,82.07,66.41,65.06,59.42
H,2014,1,31,81.67,68.38,66.93,62.37
H,2014,2,1,79.51,71.51,71.23,65.28
H,2014,2,2,82.51,68.60,68.31,60.90
H,2014,2,3,81.10,65.45,64.21,58.93
H,2014,2,4,82.91,70.16,70.16,65.04
H,2014,2,5,83.09,69.85,67.29,63.63
H,2014,2,6,80.89,67.64,67.33,62.47
H,2014,2,7,81.69,66.16,65.12,61.69
H,2014,2,8,84.11,67.59,67.21,53.76
H,2014,2,9,83.91,68.84,66.40,57.90
H,2014,2,10,82.92,68.22,67.31,64.12
H,2014,2,11,81.91,68.37,66.46,58.23
H,2014,2,12,82.81,68.72,67.28,53.38
H,2014,2,13,83.35,69.70,69.36,57.90
